"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4","CL5"
"59","19900327","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"60","19900328","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"61","19900329","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"62","19900330","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"63","19900402","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"64","19900403","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"65","19900404","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"66","19900405","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"67","19900406","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"68","19900409","KCAK90.b01","KCAK90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01"
"69","19900410","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"70","19900411","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"71","19900412","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"72","19900416","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"73","19900417","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"74","19900418","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"75","19900419","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"76","19900420","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"77","19900423","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"78","19900424","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"79","19900425","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"80","19900426","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"81","19900427","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"82","19900430","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"83","19900501","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"84","19900502","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"85","19900503","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"86","19900504","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"87","19900507","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"88","19900508","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"89","19900509","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"90","19900510","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"91","19900511","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"92","19900514","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"93","19900515","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"94","19900516","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"95","19900517","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"96","19900518","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"97","19900521","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"98","19900522","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"99","19900523","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"100","19900524","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"101","19900525","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"102","19900529","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"103","19900530","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"104","19900531","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"105","19900601","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"106","19900604","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"107","19900605","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"108","19900606","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"109","19900607","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"110","19900608","KCAN90.b01","KCAN90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01"
"111","19900611","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"112","19900612","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"113","19900613","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"114","19900614","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"115","19900615","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"116","19900618","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"117","19900619","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"118","19900620","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"119","19900621","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"120","19900622","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"121","19900625","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"122","19900626","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"123","19900627","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"124","19900628","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"125","19900629","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"126","19900702","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"127","19900703","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"128","19900705","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"129","19900706","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"130","19900709","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"131","19900710","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"132","19900711","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"133","19900712","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"134","19900713","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"135","19900716","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"136","19900717","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"137","19900718","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"138","19900719","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"139","19900720","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"140","19900723","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"141","19900724","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"142","19900725","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"143","19900726","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"144","19900727","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"145","19900730","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"146","19900731","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"147","19900801","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"148","19900802","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"149","19900803","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"150","19900806","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"151","19900807","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"152","19900808","KCAU90.b01","KCAU90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01"
"153","19900809","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"154","19900810","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"155","19900813","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"156","19900814","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"157","19900815","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"158","19900816","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"159","19900817","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"160","19900820","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"161","19900821","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"162","19900822","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"163","19900823","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"164","19900824","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"165","19900827","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"166","19900828","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"167","19900829","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"168","19900830","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"169","19900831","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"170","19900904","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"171","19900905","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"172","19900906","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"173","19900907","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"174","19900910","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"175","19900911","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"176","19900912","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"177","19900913","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"178","19900914","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"179","19900917","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"180","19900918","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"181","19900919","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"182","19900920","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"183","19900921","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"184","19900924","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"185","19900925","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"186","19900926","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"187","19900927","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"188","19900928","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"189","19901001","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"190","19901002","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"191","19901003","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
"192","19901004","KCAZ90.b01","KCAZ90.b01","KCAH91.b01","KCAK91.b01","KCAN91.b01","KCAU91.b01","KCAZ91.b01"
