20020416,LCM02,,LCM02,,,,,,,0.6258,,,,,
20020417,LCM02,,LCM02,,,,,,,0.63,,,,,
20020418,LCM02,,LCM02,,,,,,,0.6213,,,,,
20020419,LCM02,,LCM02,,,,,,,0.608,,,,,
20020422,LCM02,,LCM02,,,,,,,0.6113,,,,,
20020423,LCM02,,LCM02,,,,,,,0.6108,,,,,
20020424,LCM02,,LCM02,,,,,,,0.6025,,,,,
20020425,LCM02,,LCM02,,,,,,,0.6128,,,,,
20020426,LCM02,,LCM02,,,,,,,0.6278,,,,,
20020429,LCM02,,LCM02,,,,,,,0.623,,,,,
20020430,LCM02,,LCM02,,,,,,,0.6363,,,,,
20020501,LCM02,,LCM02,,,,,,,0.6323,,,,,
20020502,LCM02,,LCM02,,,,,,,0.6225,,,,,
20020503,LCM02,,LCM02,,,,,,,0.6213,,,,,
20020506,LCM02,,LCM02,,,,,,,0.6363,,,,,
20020507,LCM02,,LCM02,,,,,,,0.6418,,,,,
20020508,LCM02,,LCM02,,,,,,,0.6365,,,,,
20020509,LCM02,,LCM02,,,,,,,0.6273,,,,,
20020510,LCM02,,LCM02,,,,,,,0.6305,,,,,
20020513,LCM02,,LCM02,,,,,,,0.6313,,,,,
20020514,LCM02,,LCM02,,,,,,,0.627,,,,,
20020515,LCM02,,LCM02,,,,,,,0.6308,,,,,
20020516,LCM02,,LCM02,,,,,,,0.6273,,,,,
20020517,LCM02,,LCM02,,,,,,,0.6175,,,,,
20020520,LCM02,,LCM02,,,,,,,0.6028,,,,,
20020521,LCM02,,LCM02,,,,,,,0.594,,,,,
20020522,LCM02,,LCM02,,,,,,,0.6013,,,,,
20020523,LCM02,,LCM02,,,,,,,0.6133,,,,,
20020524,LCM02,,LCM02,,,,,,,0.6208,,,,,
20020528,LCM02,,LCM02,,,,,,,0.6283,,,,,
20020529,LCQ02,,LCQ02,,,,,,,0.623,,,,,
20020530,LCQ02,,LCQ02,,,,,,,0.608,,,,,
20020531,LCQ02,,LCQ02,,,,,,,0.6095,,,,,
20020603,LCQ02,,LCQ02,,,,,,,0.6228,,,,,
20020604,LCQ02,,LCQ02,,,,,,,0.6198,,,,,
20020605,LCQ02,,LCQ02,,,,,,,0.6118,,,,,
20020606,LCQ02,,LCQ02,,,,,,,0.6145,,,,,
20020607,LCQ02,,LCQ02,,,,,,,0.6108,,,,,
20020610,LCQ02,,LCQ02,,,,,,,0.6173,,,,,
20020611,LCQ02,,LCQ02,,,,,,,0.6275,,,,,
20020612,LCQ02,,LCQ02,,,,,,,0.627,,,,,
20020613,LCQ02,,LCQ02,,,,,,,0.6283,,,,,
20020614,LCQ02,,LCQ02,,,,,,,0.6253,,,,,
20020617,LCQ02,,LCQ02,,,,,,,0.6365,,,,,
20020618,LCQ02,,LCQ02,,,,,,,0.6398,,,,,
20020619,LCQ02,,LCQ02,,,,,,,0.638,,,,,
20020620,LCQ02,,LCQ02,,,,,,,0.6373,,,,,
20020621,LCQ02,,LCQ02,,,,,,,0.637,,,,,
20020624,LCQ02,,LCQ02,,,,,,,0.6333,,,,,
20020625,LCQ02,,LCQ02,,,,,,,0.6378,,,,,
20020626,LCQ02,,LCQ02,,,,,,,0.6353,,,,,
20020627,LCQ02,,LCQ02,,,,,,,0.6343,,,,,
20020628,LCQ02,,LCQ02,,,,,,,0.6355,,,,,
20020701,LCQ02,,LCQ02,,,,,,,0.6478,,,,,
20020702,LCQ02,,LCQ02,,,,,,,0.6498,,,,,
20020703,LCQ02,,LCQ02,,,,,,,0.6448,,,,,
20020705,LCQ02,,LCQ02,,,,,,,0.6468,,,,,
20020708,LCQ02,,LCQ02,,,,,,,0.6418,,,,,
20020709,LCQ02,,LCQ02,,,,,,,0.6383,,,,,
20020710,LCQ02,,LCQ02,,,,,,,0.6385,,,,,
20020711,LCQ02,,LCQ02,,,,,,,0.6528,,,,,
20020712,LCQ02,,LCQ02,,,,,,,0.654,,,,,
20020715,LCQ02,,LCQ02,,,,,,,0.6585,,,,,
20020716,LCQ02,,LCQ02,,,,,,,0.6535,,,,,
20020717,LCQ02,,LCQ02,,,,,,,0.6573,,,,,
20020718,LCQ02,,LCQ02,,,,,,,0.6588,,,,,
20020719,LCQ02,,LCQ02,,,,,,,0.657,,,,,
20020722,LCQ02,,LCQ02,,,,,,,0.658,,,,,
20020723,LCV02,,LCV02,,,,,,,0.6693,,,,,
20020724,LCV02,,LCV02,,,,,,,0.6673,,,,,
20020725,LCV02,,LCV02,,,,,,,0.678,,,,,
20020726,LCV02,,LCV02,,,,,,,0.6765,,,,,
20020729,LCV02,,LCV02,,,,,,,0.6765,,,,,
20020730,LCV02,,LCV02,,,,,,,0.6768,,,,,
20020731,LCV02,,LCV02,,,,,,,0.6775,,,,,
20020801,LCV02,,LCV02,,,,,,,0.6708,,,,,
20020802,LCV02,,LCV02,,,,,,,0.672,,,,,
20020805,LCV02,,LCV02,,,,,,,0.67,,,,,
20020806,LCV02,,LCV02,,,,,,,0.6803,,,,,
20020807,LCV02,,LCV02,,,,,,,0.6785,,,,,
20020808,LCV02,,LCV02,,,,,,,0.6768,,,,,
20020809,LCV02,,LCV02,,,,,,,0.688,,,,,
20020812,LCV02,,LCV02,,,,,,,0.6853,,,,,
20020813,LCV02,,LCV02,,,,,,,0.6865,,,,,
20020814,LCV02,,LCV02,,,,,,,0.6868,,,,,
20020815,LCV02,,LCV02,,,,,,,0.6865,,,,,
20020816,LCV02,,LCV02,,,,,,,0.6865,,,,,
20020819,LCV02,,LCV02,,,,,,,0.6848,,,,,
20020820,LCV02,,LCV02,,,,,,,0.6768,,,,,
20020821,LCV02,,LCV02,,,,,,,0.6748,,,,,
20020822,LCV02,,LCV02,,,,,,,0.6815,,,,,
20020823,LCV02,,LCV02,,,,,,,0.6723,,,,,
20020826,LCV02,,LCV02,,,,,,,0.6708,,,,,
20020827,LCV02,,LCV02,,,,,,,0.67,,,,,
20020828,LCV02,,LCV02,,,,,,,0.6738,,,,,
20020829,LCV02,,LCV02,,,,,,,0.671,,,,,
20020830,LCV02,,LCV02,,,,,,,0.672,,,,,
20020903,LCV02,,LCV02,,,,,,,0.6698,,,,,
20020904,LCV02,,LCV02,,,,,,,0.6705,,,,,
20020905,LCV02,,LCV02,,,,,,,0.6805,,,,,
20020906,LCV02,,LCV02,,,,,,,0.6815,,,,,
20020909,LCV02,,LCV02,,,,,,,0.6798,,,,,
20020910,LCV02,,LCV02,,,,,,,0.6855,,,,,
20020911,LCV02,,LCV02,,,,,,,0.6915,,,,,
20020912,LCV02,,LCV02,,,,,,,0.697,,,,,
20020913,LCV02,,LCV02,,,,,,,0.7025,,,,,
20020916,LCZ02,,LCZ02,,,,,,,0.7205,,,,,
20020917,LCZ02,,LCZ02,,,,,,,0.7223,,,,,
20020918,LCZ02,,LCZ02,,,,,,,0.7233,,,,,
20020919,LCZ02,,LCZ02,,,,,,,0.7235,,,,,
20020920,LCZ02,,LCZ02,,,,,,,0.721,,,,,
20020923,LCZ02,,LCZ02,,,,,,,0.7115,,,,,
20020924,LCZ02,,LCZ02,,,,,,,0.7115,,,,,
20020925,LCZ02,,LCZ02,,,,,,,0.7175,,,,,
20020926,LCZ02,,LCZ02,,,,,,,0.7078,,,,,
20020927,LCZ02,,LCZ02,,,,,,,0.704,,,,,
20020930,LCZ02,,LCZ02,,,,,,,0.7063,,,,,
20021001,LCZ02,,LCZ02,,,,,,,0.7018,,,,,
20021002,LCZ02,,LCZ02,,,,,,,0.6965,,,,,
20021003,LCZ02,,LCZ02,,,,,,,0.702,,,,,
20021004,LCZ02,,LCZ02,,,,,,,0.6993,,,,,
20021007,LCZ02,,LCZ02,,,,,,,0.6985,,,,,
20021008,LCZ02,,LCZ02,,,,,,,0.7103,,,,,
20021009,LCZ02,,LCZ02,,,,,,,0.7063,,,,,
20021010,LCZ02,,LCZ02,,,,,,,0.712,,,,,
20021011,LCZ02,,LCZ02,,,,,,,0.716,,,,,
20021014,LCZ02,,LCZ02,,,,,,,0.7183,,,,,
20021015,LCZ02,,LCZ02,,,,,,,0.7218,,,,,
20021016,LCZ02,,LCZ02,,,,,,,0.7188,,,,,
20021017,LCZ02,,LCZ02,,,,,,,0.7138,,,,,
20021018,LCZ02,,LCZ02,,,,,,,0.707,,,,,
20021021,LCZ02,,LCZ02,,,,,,,0.7193,,,,,
20021022,LCZ02,,LCZ02,,,,,,,0.723,,,,,
20021023,LCZ02,,LCZ02,,,,,,,0.725,,,,,
20021024,LCZ02,,LCZ02,,,,,,,0.724,,,,,
20021025,LCZ02,,LCZ02,,,,,,,0.7293,,,,,
20021028,LCZ02,,LCZ02,,,,,,,0.7268,,,,,
20021029,LCZ02,,LCZ02,,,,,,,0.7193,,,,,
20021030,LCZ02,,LCZ02,,,,,,,0.7238,,,,,
20021031,LCZ02,,LCZ02,,,,,,,0.7315,,,,,
20021101,LCZ02,,LCZ02,,,,,,,0.7305,,,,,
20021104,LCZ02,,LCZ02,,,,,,,0.7258,,,,,
20021105,LCZ02,,LCZ02,,,,,,,0.7255,,,,,
20021106,LCZ02,,LCZ02,,,,,,,0.7285,,,,,
20021107,LCZ02,,LCZ02,,,,,,,0.7313,,,,,
20021108,LCZ02,,LCZ02,,,,,,,0.7265,,,,,
20021111,LCZ02,,LCZ02,,,,,,,0.7263,,,,,
20021112,LCZ02,,LCZ02,,,,,,,0.7293,,,,,
20021113,LCZ02,,LCZ02,,,,,,,0.731,,,,,
20021114,LCZ02,,LCZ02,,,,,,,0.7323,,,,,
20021115,LCZ02,,LCZ02,,,,,,,0.7298,,,,,
20021118,LCG03,,LCG03,,,,,,,0.7775,,,,,
20021119,LCG03,,LCG03,,,,,,,0.7773,,,,,
20021120,LCG03,,LCG03,,,,,,,0.7795,,,,,
20021121,LCG03,,LCG03,,,,,,,0.782,,,,,
20021122,LCG03,,LCG03,,,,,,,0.7825,,,,,
20021125,LCG03,,LCG03,,,,,,,0.784,,,,,
20021126,LCG03,,LCG03,,,,,,,0.783,,,,,
20021127,LCG03,,LCG03,,,,,,,0.787,,,,,
20021129,LCG03,,LCG03,,,,,,,0.7848,,,,,
20021202,LCG03,,LCG03,,,,,,,0.7883,,,,,
20021203,LCG03,,LCG03,,,,,,,0.7855,,,,,
20021204,LCG03,,LCG03,,,,,,,0.7933,,,,,
20021205,LCG03,,LCG03,,,,,,,0.7953,,,,,
20021206,LCG03,,LCG03,,,,,,,0.781,,,,,
20021209,LCG03,,LCG03,,,,,,,0.777,,,,,
20021210,LCG03,,LCG03,,,,,,,0.7823,,,,,
20021211,LCG03,,LCG03,,,,,,,0.7793,,,,,
20021212,LCG03,,LCG03,,,,,,,0.7735,,,,,
20021213,LCG03,,LCG03,,,,,,,0.7783,,,,,
20021216,LCG03,,LCG03,,,,,,,0.7913,,,,,
20021217,LCG03,,LCG03,,,,,,,0.7885,,,,,
20021218,LCG03,,LCG03,,,,,,,0.7825,,,,,
20021219,LCG03,,LCG03,,,,,,,0.7858,,,,,
20021220,LCG03,,LCG03,,,,,,,0.7898,,,,,
20021223,LCG03,,LCG03,,,,,,,0.7915,,,,,
20021226,LCG03,,LCG03,,,,,,,0.792,,,,,
20021227,LCG03,,LCG03,,,,,,,0.7873,,,,,
20021230,LCG03,,LCG03,,,,,,,0.7873,,,,,
20021231,LCG03,,LCG03,,,,,,,0.7963,,,,,
20030102,LCG03,,LCG03,,,,,,,0.796,,,,,
20030103,LCG03,,LCG03,,,,,,,0.8085,,,,,
20030106,LCG03,,LCG03,,,,,,,0.8078,,,,,
20030107,LCG03,,LCG03,,,,,,,0.8143,,,,,
20030108,LCG03,,LCG03,,,,,,,0.811,,,,,
20030109,LCG03,,LCG03,,,,,,,0.8178,,,,,
20030110,LCG03,,LCG03,,,,,,,0.8148,,,,,
20030113,LCG03,,LCG03,,,,,,,0.81,,,,,
20030114,LCG03,,LCG03,,,,,,,0.808,,,,,
20030115,LCG03,,LCG03,,,,,,,0.7935,,,,,
20030116,LCG03,,LCG03,,,,,,,0.7968,,,,,
20030117,LCJ03,,LCJ03,,,,,,,0.7758,,,,,
20030121,LCJ03,,LCJ03,,,,,,,0.7778,,,,,
20030122,LCJ03,,LCJ03,,,,,,,0.7855,,,,,
20030123,LCJ03,,LCJ03,,,,,,,0.7838,,,,,
20030124,LCJ03,,LCJ03,,,,,,,0.7813,,,,,
20030127,LCJ03,,LCJ03,,,,,,,0.7835,,,,,
20030128,LCJ03,,LCJ03,,,,,,,0.7835,,,,,
20030129,LCJ03,,LCJ03,,,,,,,0.7983,,,,,
20030130,LCJ03,,LCJ03,,,,,,,0.7978,,,,,
20030131,LCJ03,,LCJ03,,,,,,,0.7998,,,,,
20030203,LCJ03,,LCJ03,,,,,,,0.7995,,,,,
20030204,LCJ03,,LCJ03,,,,,,,0.792,,,,,
20030205,LCJ03,,LCJ03,,,,,,,0.7875,,,,,
20030206,LCJ03,,LCJ03,,,,,,,0.7778,,,,,
20030207,LCJ03,,LCJ03,,,,,,,0.771,,,,,
20030210,LCJ03,,LCJ03,,,,,,,0.779,,,,,
20030211,LCJ03,,LCJ03,,,,,,,0.781,,,,,
20030212,LCJ03,,LCJ03,,,,,,,0.766,,,,,
20030213,LCJ03,,LCJ03,,,,,,,0.7578,,,,,
20030214,LCJ03,,LCJ03,,,,,,,0.7615,,,,,
20030218,LCJ03,,LCJ03,,,,,,,0.7588,,,,,
20030219,LCJ03,,LCJ03,,,,,,,0.7678,,,,,
20030220,LCJ03,,LCJ03,,,,,,,0.772,,,,,
20030221,LCJ03,,LCJ03,,,,,,,0.7755,,,,,
20030224,LCJ03,,LCJ03,,,,,,,0.7798,,,,,
20030225,LCJ03,,LCJ03,,,,,,,0.771,,,,,
20030226,LCJ03,,LCJ03,,,,,,,0.7743,,,,,
20030227,LCJ03,,LCJ03,,,,,,,0.76,,,,,
20030228,LCJ03,,LCJ03,,,,,,,0.7583,,,,,
20030303,LCJ03,,LCJ03,,,,,,,0.7495,,,,,
20030304,LCJ03,,LCJ03,,,,,,,0.7505,,,,,
20030305,LCJ03,,LCJ03,,,,,,,0.747,,,,,
20030306,LCJ03,,LCJ03,,,,,,,0.746,,,,,
20030307,LCJ03,,LCJ03,,,,,,,0.7468,,,,,
20030310,LCJ03,,LCJ03,,,,,,,0.7423,,,,,
20030311,LCJ03,,LCJ03,,,,,,,0.7278,,,,,
20030312,LCJ03,,LCJ03,,,,,,,0.7315,,,,,
20030313,LCJ03,,LCJ03,,,,,,,0.7425,,,,,
20030314,LCJ03,,LCJ03,,,,,,,0.745,,,,,
20030317,LCJ03,,LCJ03,,,,,,,0.7335,,,,,
20030318,LCJ03,,LCJ03,,,,,,,0.738,,,,,
20030319,LCJ03,,LCJ03,,,,,,,0.7468,,,,,
20030320,LCJ03,,LCJ03,,,,,,,0.7485,,,,,
20030321,LCJ03,,LCJ03,,,,,,,0.7535,,,,,
20030324,LCJ03,,LCJ03,,,,,,,0.7548,,,,,
20030325,LCJ03,,LCJ03,,,,,,,0.7553,,,,,
20030326,LCM03,,LCM03,,,,,,,0.7005,,,,,
20030327,LCM03,,LCM03,,,,,,,0.6983,,,,,
20030328,LCM03,,LCM03,,,,,,,0.7003,,,,,
20030331,LCM03,,LCM03,,,,,,,0.7038,,,,,
20030401,LCM03,,LCM03,,,,,,,0.705,,,,,
20030402,LCM03,,LCM03,,,,,,,0.7145,,,,,
20030403,LCM03,,LCM03,,,,,,,0.713,,,,,
20030404,LCM03,,LCM03,,,,,,,0.7123,,,,,
20030407,LCM03,,LCM03,,,,,,,0.7195,,,,,
20030408,LCM03,,LCM03,,,,,,,0.7178,,,,,
20030409,LCM03,,LCM03,,,,,,,0.7193,,,,,
20030410,LCM03,,LCM03,,,,,,,0.7168,,,,,
20030411,LCM03,,LCM03,,,,,,,0.719,,,,,
20030414,LCM03,,LCM03,,,,,,,0.7173,,,,,
20030415,LCM03,,LCM03,,,,,,,0.7188,,,,,
20030416,LCM03,,LCM03,,,,,,,0.7048,,,,,
20030417,LCM03,,LCM03,,,,,,,0.706,,,,,
20030421,LCM03,,LCM03,,,,,,,0.7105,,,,,
20030422,LCM03,,LCM03,,,,,,,0.7133,,,,,
20030423,LCM03,,LCM03,,,,,,,0.7168,,,,,
20030424,LCM03,,LCM03,,,,,,,0.7113,,,,,
20030425,LCM03,,LCM03,,,,,,,0.7148,,,,,
20030428,LCM03,,LCM03,,,,,,,0.716,,,,,
20030429,LCM03,,LCM03,,,,,,,0.7223,,,,,
20030430,LCM03,,LCM03,,,,,,,0.7193,,,,,
20030501,LCM03,,LCM03,,,,,,,0.7208,,,,,
20030502,LCM03,,LCM03,,,,,,,0.7335,,,,,
20030505,LCM03,,LCM03,,,,,,,0.73,,,,,
20030506,LCM03,,LCM03,,,,,,,0.7343,,,,,
20030507,LCM03,,LCM03,,,,,,,0.7303,,,,,
20030508,LCM03,,LCM03,,,,,,,0.731,,,,,
20030509,LCM03,,LCM03,,,,,,,0.7405,,,,,
20030512,LCM03,,LCM03,,,,,,,0.7373,,,,,
20030513,LCM03,,LCM03,,,,,,,0.741,,,,,
20030514,LCM03,,LCM03,,,,,,,0.7373,,,,,
20030515,LCM03,,LCM03,,,,,,,0.7383,,,,,
20030516,LCM03,,LCM03,,,,,,,0.7405,,,,,
20030519,LCM03,,LCM03,,,,,,,0.739,,,,,
20030520,LCM03,,LCM03,,,,,,,0.724,,,,,
20030521,LCM03,,LCM03,,,,,,,0.729,,,,,
20030522,LCM03,,LCM03,,,,,,,0.7315,,,,,
20030523,LCM03,,LCM03,,,,,,,0.734,,,,,
20030527,LCM03,,LCM03,,,,,,,0.7438,,,,,
20030528,LCQ03,,LCQ03,,,,,,,0.7005,,,,,
20030529,LCQ03,,LCQ03,,,,,,,0.699,,,,,
20030530,LCQ03,,LCQ03,,,,,,,0.6975,,,,,
20030602,LCQ03,,LCQ03,,,,,,,0.7125,,,,,
20030603,LCQ03,,LCQ03,,,,,,,0.7075,,,,,
20030604,LCQ03,,LCQ03,,,,,,,0.7078,,,,,
20030605,LCQ03,,LCQ03,,,,,,,0.6988,,,,,
20030606,LCQ03,,LCQ03,,,,,,,0.6933,,,,,
20030609,LCQ03,,LCQ03,,,,,,,0.6908,,,,,
20030610,LCQ03,,LCQ03,,,,,,,0.6975,,,,,
20030611,LCQ03,,LCQ03,,,,,,,0.6825,,,,,
20030612,LCQ03,,LCQ03,,,,,,,0.6728,,,,,
20030613,LCQ03,,LCQ03,,,,,,,0.6748,,,,,
20030616,LCQ03,,LCQ03,,,,,,,0.6705,,,,,
20030617,LCQ03,,LCQ03,,,,,,,0.6748,,,,,
20030618,LCQ03,,LCQ03,,,,,,,0.676,,,,,
20030619,LCQ03,,LCQ03,,,,,,,0.6713,,,,,
20030620,LCQ03,,LCQ03,,,,,,,0.6758,,,,,
20030623,LCQ03,,LCQ03,,,,,,,0.6848,,,,,
20030624,LCQ03,,LCQ03,,,,,,,0.6823,,,,,
20030625,LCQ03,,LCQ03,,,,,,,0.6945,,,,,
20030626,LCQ03,,LCQ03,,,,,,,0.6953,,,,,
20030627,LCQ03,,LCQ03,,,,,,,0.6993,,,,,
20030630,LCQ03,,LCQ03,,,,,,,0.6988,,,,,
20030701,LCQ03,,LCQ03,,,,,,,0.6993,,,,,
20030702,LCQ03,,LCQ03,,,,,,,0.706,,,,,
20030703,LCQ03,,LCQ03,,,,,,,0.7025,,,,,
20030707,LCQ03,,LCQ03,,,,,,,0.7175,,,,,
20030708,LCQ03,,LCQ03,,,,,,,0.7225,,,,,
20030709,LCQ03,,LCQ03,,,,,,,0.7108,,,,,
20030710,LCQ03,,LCQ03,,,,,,,0.7115,,,,,
20030711,LCQ03,,LCQ03,,,,,,,0.7063,,,,,
20030714,LCQ03,,LCQ03,,,,,,,0.7013,,,,,
20030715,LCQ03,,LCQ03,,,,,,,0.705,,,,,
20030716,LCV03,,LCV03,,,,,,,0.7365,,,,,
20030717,LCV03,,LCV03,,,,,,,0.7405,,,,,
20030718,LCV03,,LCV03,,,,,,,0.742,,,,,
20030721,LCV03,,LCV03,,,,,,,0.7465,,,,,
20030722,LCV03,,LCV03,,,,,,,0.7508,,,,,
20030723,LCV03,,LCV03,,,,,,,0.7643,,,,,
20030724,LCV03,,LCV03,,,,,,,0.7588,,,,,
20030725,LCV03,,LCV03,,,,,,,0.7648,,,,,
20030728,LCV03,,LCV03,,,,,,,0.7748,,,,,
20030729,LCV03,,LCV03,,,,,,,0.777,,,,,
20030730,LCV03,,LCV03,,,,,,,0.7763,,,,,
20030731,LCV03,,LCV03,,,,,,,0.777,,,,,
20030801,LCV03,,LCV03,,,,,,,0.783,,,,,
20030804,LCV03,,LCV03,,,,,,,0.7755,,,,,
20030805,LCV03,,LCV03,,,,,,,0.7655,,,,,
20030806,LCV03,,LCV03,,,,,,,0.7683,,,,,
20030807,LCV03,,LCV03,,,,,,,0.761,,,,,
20030808,LCV03,,LCV03,,,,,,,0.773,,,,,
20030811,LCV03,,LCV03,,,,,,,0.762,,,,,
20030812,LCV03,,LCV03,,,,,,,0.7675,,,,,
20030813,LCV03,,LCV03,,,,,,,0.7693,,,,,
20030814,LCV03,,LCV03,,,,,,,0.7718,,,,,
20030815,LCV03,,LCV03,,,,,,,0.776,,,,,
20030818,LCV03,,LCV03,,,,,,,0.785,,,,,
20030819,LCV03,,LCV03,,,,,,,0.783,,,,,
20030820,LCV03,,LCV03,,,,,,,0.798,,,,,
20030821,LCV03,,LCV03,,,,,,,0.8073,,,,,
20030822,LCV03,,LCV03,,,,,,,0.816,,,,,
20030825,LCV03,,LCV03,,,,,,,0.8015,,,,,
20030826,LCV03,,LCV03,,,,,,,0.808,,,,,
20030828,LCV03,,LCV03,,,,,,,0.8205,,,,,
20030829,LCV03,,LCV03,,,,,,,0.8285,,,,,
20030902,LCV03,,LCV03,,,,,,,0.8333,,,,,
20030903,LCV03,,LCV03,,,,,,,0.8483,,,,,
20030904,LCV03,,LCV03,,,,,,,0.849,,,,,
20030905,LCV03,,LCV03,,,,,,,0.8503,,,,,
20030908,LCV03,,LCV03,,,,,,,0.8633,,,,,
20030909,LCV03,,LCV03,,,,,,,0.8703,,,,,
20030910,LCV03,,LCV03,,,,,,,0.868,,,,,
20030911,LCV03,,LCV03,,,,,,,0.8808,,,,,
20030912,LCV03,,LCV03,,,,,,,0.8658,,,,,
20030915,LCV03,,LCV03,,,,,,,0.8608,,,,,
20030916,LCV03,,LCV03,,,,,,,0.8523,,,,,
20030917,LCV03,,LCV03,,,,,,,0.8585,,,,,
20030918,LCV03,,LCV03,,,,,,,0.86,,,,,
20030919,LCZ03,,LCZ03,,,,,,,0.8258,,,,,
20030922,LCZ03,,LCZ03,,,,,,,0.833,,,,,
20030923,LCZ03,,LCZ03,,,,,,,0.848,,,,,
20030924,LCZ03,,LCZ03,,,,,,,0.8468,,,,,
20030925,LCZ03,,LCZ03,,,,,,,0.8438,,,,,
20030926,LCZ03,,LCZ03,,,,,,,0.8325,,,,,
20030929,LCZ03,,LCZ03,,,,,,,0.8455,,,,,
20030930,LCZ03,,LCZ03,,,,,,,0.8495,,,,,
20031001,LCZ03,,LCZ03,,,,,,,0.8565,,,,,
20031002,LCZ03,,LCZ03,,,,,,,0.862,,,,,
20031003,LCZ03,,LCZ03,,,,,,,0.8633,,,,,
20031006,LCZ03,,LCZ03,,,,,,,0.8773,,,,,
20031007,LCZ03,,LCZ03,,,,,,,0.8923,,,,,
20031009,LCZ03,,LCZ03,,,,,,,0.9075,,,,,
20031010,LCZ03,,LCZ03,,,,,,,0.9225,,,,,
20031014,LCZ03,,LCZ03,,,,,,,0.9298,,,,,
20031015,LCZ03,,LCZ03,,,,,,,0.9163,,,,,
20031016,LCZ03,,LCZ03,,,,,,,0.8913,,,,,
20031017,LCZ03,,LCZ03,,,,,,,0.9005,,,,,
20031020,LCZ03,,LCZ03,,,,,,,0.8855,,,,,
20031021,LCZ03,,LCZ03,,,,,,,0.8848,,,,,
20031022,LCZ03,,LCZ03,,,,,,,0.8698,,,,,
20031023,LCZ03,,LCZ03,,,,,,,0.8848,,,,,
20031024,LCZ03,,LCZ03,,,,,,,0.8988,,,,,
20031027,LCZ03,,LCZ03,,,,,,,0.9143,,,,,
20031029,LCZ03,,LCZ03,,,,,,,0.9143,,,,,
20031030,LCZ03,,LCZ03,,,,,,,0.9065,,,,,
20031031,LCZ03,,LCZ03,,,,,,,0.909,,,,,
20031103,LCZ03,,LCZ03,,,,,,,0.9235,,,,,
20031104,LCZ03,,LCZ03,,,,,,,0.926,,,,,
20031105,LCZ03,,LCZ03,,,,,,,0.941,,,,,
20031107,LCZ03,,LCZ03,,,,,,,0.9683,,,,,
20031111,LCZ03,,LCZ03,,,,,,,0.9683,,,,,
20031112,LCZ03,,LCZ03,,,,,,,0.9533,,,,,
20031113,LCZ03,,LCZ03,,,,,,,0.9483,,,,,
20031114,LCZ03,,LCZ03,,,,,,,0.941,,,,,
20031117,LCZ03,,LCZ03,,,,,,,0.9363,,,,,
20031119,LCZ03,,LCZ03,,,,,,,0.9363,,,,,
20031120,LCZ03,,LCZ03,,,,,,,0.945,,,,,
20031121,LCG04,,LCG04,,,,,,,0.9078,,,,,
20031124,LCG04,,LCG04,,,,,,,0.9145,,,,,
20031125,LCG04,,LCG04,,,,,,,0.918,,,,,
20031126,LCG04,,LCG04,,,,,,,0.9275,,,,,
20031128,LCG04,,LCG04,,,,,,,0.9318,,,,,
20031201,LCG04,,LCG04,,,,,,,0.9363,,,,,
20031202,LCG04,,LCG04,,,,,,,0.947,,,,,
20031203,LCG04,,LCG04,,,,,,,0.932,,,,,
