19940311,PAM94,,PAM94,,,,,,,,136.25,,,,,
19940314,PAM94,,PAM94,,,,,,,,134,,,,,
19940315,PAM94,,PAM94,,,,,,,,134.75,,,,,
19940316,PAM94,,PAM94,,,,,,,,134.5,,,,,
19940317,PAM94,,PAM94,,,,,,,,133.25,,,,,
19940318,PAM94,,PAM94,,,,,,,,134,,,,,
19940321,PAM94,,PAM94,,,,,,,,134.1,,,,,
19940322,PAM94,,PAM94,,,,,,,,135.75,,,,,
19940323,PAM94,,PAM94,,,,,,,,135.7,,,,,
19940324,PAM94,,PAM94,,,,,,,,136,,,,,
19940325,PAM94,,PAM94,,,,,,,,136.25,,,,,
19940328,PAM94,,PAM94,,,,,,,,135,,,,,
19940329,PAM94,,PAM94,,,,,,,,134.25,,,,,
19940330,PAM94,,PAM94,,,,,,,,132.5,,,,,
19940331,PAM94,,PAM94,,,,,,,,137,,,,,
19940404,PAM94,,PAM94,,,,,,,,136,,,,,
19940405,PAM94,,PAM94,,,,,,,,135.8,,,,,
19940406,PAM94,,PAM94,,,,,,,,134,,,,,
19940407,PAM94,,PAM94,,,,,,,,133.25,,,,,
19940408,PAM94,,PAM94,,,,,,,,133.9,,,,,
19940411,PAM94,,PAM94,,,,,,,,132.5,,,,,
19940412,PAM94,,PAM94,,,,,,,,132.4,,,,,
19940413,PAM94,,PAM94,,,,,,,,132.75,,,,,
19940414,PAM94,,PAM94,,,,,,,,132.5,,,,,
19940415,PAM94,,PAM94,,,,,,,,132.5,,,,,
19940418,PAM94,,PAM94,,,,,,,,131.1,,,,,
19940419,PAM94,,PAM94,,,,,,,,132.25,,,,,
19940420,PAM94,,PAM94,,,,,,,,134.5,,,,,
19940421,PAM94,,PAM94,,,,,,,,135,,,,,
19940422,PAM94,,PAM94,,,,,,,,132.75,,,,,
19940425,PAM94,,PAM94,,,,,,,,134.75,,,,,
19940426,PAM94,,PAM94,,,,,,,,136,,,,,
19940428,PAM94,,PAM94,,,,,,,,136.25,,,,,
19940429,PAM94,,PAM94,,,,,,,,138.25,,,,,
19940502,PAM94,,PAM94,,,,,,,,142.25,,,,,
19940503,PAM94,,PAM94,,,,,,,,141.25,,,,,
19940504,PAM94,,PAM94,,,,,,,,140.75,,,,,
19940505,PAM94,,PAM94,,,,,,,,138.1,,,,,
19940506,PAM94,,PAM94,,,,,,,,140.75,,,,,
19940509,PAM94,,PAM94,,,,,,,,138,,,,,
19940510,PAM94,,PAM94,,,,,,,,135,,,,,
19940511,PAM94,,PAM94,,,,,,,,136.5,,,,,
19940512,PAM94,,PAM94,,,,,,,,136.5,,,,,
19940513,PAM94,,PAM94,,,,,,,,136,,,,,
19940516,PAM94,,PAM94,,,,,,,,136.5,,,,,
19940517,PAM94,,PAM94,,,,,,,,135.5,,,,,
19940518,PAM94,,PAM94,,,,,,,,136.25,,,,,
19940519,PAU94,,PAU94,,,,,,,,136.1,,,,,
19940520,PAU94,,PAU94,,,,,,,,136.75,,,,,
19940523,PAU94,,PAU94,,,,,,,,138.75,,,,,
19940524,PAU94,,PAU94,,,,,,,,138,,,,,
19940525,PAU94,,PAU94,,,,,,,,134.5,,,,,
19940526,PAU94,,PAU94,,,,,,,,134.5,,,,,
19940527,PAU94,,PAU94,,,,,,,,135.5,,,,,
19940531,PAU94,,PAU94,,,,,,,,136.5,,,,,
19940601,PAU94,,PAU94,,,,,,,,134.75,,,,,
19940602,PAU94,,PAU94,,,,,,,,135,,,,,
19940603,PAU94,,PAU94,,,,,,,,135,,,,,
19940606,PAU94,,PAU94,,,,,,,,134,,,,,
19940607,PAU94,,PAU94,,,,,,,,135,,,,,
19940608,PAU94,,PAU94,,,,,,,,136.6,,,,,
19940609,PAU94,,PAU94,,,,,,,,136.75,,,,,
19940610,PAU94,,PAU94,,,,,,,,138,,,,,
19940613,PAU94,,PAU94,,,,,,,,138.5,,,,,
19940614,PAU94,,PAU94,,,,,,,,139,,,,,
19940615,PAU94,,PAU94,,,,,,,,139.5,,,,,
19940616,PAU94,,PAU94,,,,,,,,139,,,,,
19940617,PAU94,,PAU94,,,,,,,,140.5,,,,,
19940620,PAU94,,PAU94,,,,,,,,138.75,,,,,
19940621,PAU94,,PAU94,,,,,,,,139.5,,,,,
19940622,PAU94,,PAU94,,,,,,,,138.25,,,,,
19940623,PAU94,,PAU94,,,,,,,,139,,,,,
19940624,PAU94,,PAU94,,,,,,,,139,,,,,
19940627,PAU94,,PAU94,,,,,,,,139.5,,,,,
19940628,PAU94,,PAU94,,,,,,,,139.5,,,,,
19940629,PAU94,,PAU94,,,,,,,,140,,,,,
19940630,PAU94,,PAU94,,,,,,,,143.75,,,,,
19940701,PAU94,,PAU94,,,,,,,,146,,,,,
19940705,PAU94,,PAU94,,,,,,,,145,,,,,
19940706,PAU94,,PAU94,,,,,,,,144,,,,,
19940708,PAU94,,PAU94,,,,,,,,145.5,,,,,
19940711,PAU94,,PAU94,,,,,,,,146.5,,,,,
19940712,PAU94,,PAU94,,,,,,,,147.75,,,,,
19940713,PAU94,,PAU94,,,,,,,,146.65,,,,,
19940714,PAU94,,PAU94,,,,,,,,148,,,,,
19940715,PAU94,,PAU94,,,,,,,,148.5,,,,,
19940718,PAU94,,PAU94,,,,,,,,148.75,,,,,
19940719,PAU94,,PAU94,,,,,,,,147.5,,,,,
19940720,PAU94,,PAU94,,,,,,,,147,,,,,
19940721,PAU94,,PAU94,,,,,,,,147.25,,,,,
19940722,PAU94,,PAU94,,,,,,,,148,,,,,
19940725,PAU94,,PAU94,,,,,,,,149.8,,,,,
19940726,PAU94,,PAU94,,,,,,,,153.9,,,,,
19940727,PAU94,,PAU94,,,,,,,,154,,,,,
19940728,PAU94,,PAU94,,,,,,,,151.25,,,,,
19940729,PAU94,,PAU94,,,,,,,,153.5,,,,,
19940801,PAU94,,PAU94,,,,,,,,156.5,,,,,
19940802,PAU94,,PAU94,,,,,,,,156.5,,,,,
19940803,PAU94,,PAU94,,,,,,,,155.5,,,,,
19940804,PAU94,,PAU94,,,,,,,,152.75,,,,,
19940805,PAU94,,PAU94,,,,,,,,152.5,,,,,
19940808,PAU94,,PAU94,,,,,,,,152.5,,,,,
19940809,PAU94,,PAU94,,,,,,,,154.25,,,,,
19940810,PAU94,,PAU94,,,,,,,,154.1,,,,,
19940811,PAU94,,PAU94,,,,,,,,155,,,,,
19940812,PAU94,,PAU94,,,,,,,,154,,,,,
19940815,PAU94,,PAU94,,,,,,,,153.75,,,,,
19940816,PAU94,,PAU94,,,,,,,,154.75,,,,,
19940817,PAU94,,PAU94,,,,,,,,154.25,,,,,
19940818,PAU94,,PAU94,,,,,,,,154.75,,,,,
19940819,PAZ94,,PAZ94,,,,,,,,156.5,,,,,
19940822,PAZ94,,PAZ94,,,,,,,,154.75,,,,,
19940823,PAZ94,,PAZ94,,,,,,,,155,,,,,
19940824,PAZ94,,PAZ94,,,,,,,,155.5,,,,,
19940825,PAZ94,,PAZ94,,,,,,,,153.9,,,,,
19940826,PAZ94,,PAZ94,,,,,,,,153.25,,,,,
19940829,PAZ94,,PAZ94,,,,,,,,154.5,,,,,
19940830,PAZ94,,PAZ94,,,,,,,,153,,,,,
19940831,PAZ94,,PAZ94,,,,,,,,154.25,,,,,
19940901,PAZ94,,PAZ94,,,,,,,,154.5,,,,,
19940902,PAZ94,,PAZ94,,,,,,,,156,,,,,
19940906,PAZ94,,PAZ94,,,,,,,,155.25,,,,,
19940907,PAZ94,,PAZ94,,,,,,,,155.5,,,,,
19940908,PAZ94,,PAZ94,,,,,,,,154.9,,,,,
19940909,PAZ94,,PAZ94,,,,,,,,153.5,,,,,
19940912,PAZ94,,PAZ94,,,,,,,,150.5,,,,,
19940913,PAZ94,,PAZ94,,,,,,,,150.25,,,,,
19940914,PAZ94,,PAZ94,,,,,,,,149.25,,,,,
19940915,PAZ94,,PAZ94,,,,,,,,150.25,,,,,
19940916,PAZ94,,PAZ94,,,,,,,,151.45,,,,,
19940919,PAZ94,,PAZ94,,,,,,,,153,,,,,
19940920,PAZ94,,PAZ94,,,,,,,,158,,,,,
19940921,PAZ94,,PAZ94,,,,,,,,156.25,,,,,
19940922,PAZ94,,PAZ94,,,,,,,,157,,,,,
19940923,PAZ94,,PAZ94,,,,,,,,157.75,,,,,
19940926,PAZ94,,PAZ94,,,,,,,,156.5,,,,,
19940927,PAZ94,,PAZ94,,,,,,,,155.75,,,,,
19940928,PAZ94,,PAZ94,,,,,,,,154.75,,,,,
19940929,PAZ94,,PAZ94,,,,,,,,152.9,,,,,
19940930,PAZ94,,PAZ94,,,,,,,,152.5,,,,,
19941003,PAZ94,,PAZ94,,,,,,,,153.25,,,,,
19941004,PAZ94,,PAZ94,,,,,,,,153.9,,,,,
19941005,PAZ94,,PAZ94,,,,,,,,155,,,,,
19941006,PAZ94,,PAZ94,,,,,,,,155.45,,,,,
19941007,PAZ94,,PAZ94,,,,,,,,154.2,,,,,
19941010,PAZ94,,PAZ94,,,,,,,,153.25,,,,,
19941011,PAZ94,,PAZ94,,,,,,,,152.75,,,,,
19941012,PAZ94,,PAZ94,,,,,,,,152,,,,,
19941013,PAZ94,,PAZ94,,,,,,,,152.25,,,,,
19941014,PAZ94,,PAZ94,,,,,,,,153.25,,,,,
19941017,PAZ94,,PAZ94,,,,,,,,156.25,,,,,
19941018,PAZ94,,PAZ94,,,,,,,,156.25,,,,,
19941019,PAZ94,,PAZ94,,,,,,,,156.5,,,,,
19941020,PAZ94,,PAZ94,,,,,,,,157.75,,,,,
19941021,PAZ94,,PAZ94,,,,,,,,157.25,,,,,
19941024,PAZ94,,PAZ94,,,,,,,,156.5,,,,,
19941025,PAZ94,,PAZ94,,,,,,,,158,,,,,
19941026,PAZ94,,PAZ94,,,,,,,,158,,,,,
19941027,PAZ94,,PAZ94,,,,,,,,161.9,,,,,
19941028,PAZ94,,PAZ94,,,,,,,,161,,,,,
19941031,PAZ94,,PAZ94,,,,,,,,159.8,,,,,
19941101,PAZ94,,PAZ94,,,,,,,,160.75,,,,,
19941102,PAZ94,,PAZ94,,,,,,,,162.5,,,,,
19941103,PAZ94,,PAZ94,,,,,,,,161.35,,,,,
19941104,PAZ94,,PAZ94,,,,,,,,161.25,,,,,
19941107,PAZ94,,PAZ94,,,,,,,,157.5,,,,,
19941108,PAZ94,,PAZ94,,,,,,,,158.75,,,,,
19941109,PAZ94,,PAZ94,,,,,,,,156.05,,,,,
19941110,PAZ94,,PAZ94,,,,,,,,156.9,,,,,
19941111,PAZ94,,PAZ94,,,,,,,,156.25,,,,,
19941114,PAZ94,,PAZ94,,,,,,,,157.9,,,,,
19941115,PAZ94,,PAZ94,,,,,,,,158.5,,,,,
19941116,PAZ94,,PAZ94,,,,,,,,157,,,,,
19941117,PAZ94,,PAZ94,,,,,,,,157.75,,,,,
19941118,PAH95,,PAH95,,,,,,,,157,,,,,
19941121,PAH95,,PAH95,,,,,,,,154.75,,,,,
19941122,PAH95,,PAH95,,,,,,,,156,,,,,
19941123,PAH95,,PAH95,,,,,,,,156.5,,,,,
19941128,PAH95,,PAH95,,,,,,,,155.3,,,,,
19941129,PAH95,,PAH95,,,,,,,,156,,,,,
19941130,PAH95,,PAH95,,,,,,,,156.25,,,,,
19941201,PAH95,,PAH95,,,,,,,,155,,,,,
19941202,PAH95,,PAH95,,,,,,,,155.25,,,,,
19941205,PAH95,,PAH95,,,,,,,,154.3,,,,,
19941206,PAH95,,PAH95,,,,,,,,154.75,,,,,
19941207,PAH95,,PAH95,,,,,,,,154.85,,,,,
19941208,PAH95,,PAH95,,,,,,,,154.25,,,,,
19941209,PAH95,,PAH95,,,,,,,,154.9,,,,,
19941212,PAH95,,PAH95,,,,,,,,156,,,,,
19941213,PAH95,,PAH95,,,,,,,,155.5,,,,,
19941214,PAH95,,PAH95,,,,,,,,154.55,,,,,
19941215,PAH95,,PAH95,,,,,,,,155.2,,,,,
19941216,PAH95,,PAH95,,,,,,,,155.8,,,,,
19941219,PAH95,,PAH95,,,,,,,,155.75,,,,,
19941220,PAH95,,PAH95,,,,,,,,156.5,,,,,
19941221,PAH95,,PAH95,,,,,,,,157.25,,,,,
19941222,PAH95,,PAH95,,,,,,,,156.8,,,,,
19941223,PAH95,,PAH95,,,,,,,,156.5,,,,,
19941227,PAH95,,PAH95,,,,,,,,158.25,,,,,
19941228,PAH95,,PAH95,,,,,,,,159.7,,,,,
19941229,PAH95,,PAH95,,,,,,,,160,,,,,
19941230,PAH95,,PAH95,,,,,,,,160.5,,,,,
19950103,PAH95,,PAH95,,,,,,,,160.7,,,,,
19950104,PAH95,,PAH95,,,,,,,,157.5,,,,,
19950105,PAH95,,PAH95,,,,,,,,156.6,,,,,
19950106,PAH95,,PAH95,,,,,,,,154.5,,,,,
19950109,PAH95,,PAH95,,,,,,,,156.5,,,,,
19950110,PAH95,,PAH95,,,,,,,,157.8,,,,,
19950111,PAH95,,PAH95,,,,,,,,158.9,,,,,
19950112,PAH95,,PAH95,,,,,,,,160,,,,,
19950113,PAH95,,PAH95,,,,,,,,157.75,,,,,
19950116,PAH95,,PAH95,,,,,,,,156.75,,,,,
19950117,PAH95,,PAH95,,,,,,,,157.5,,,,,
19950118,PAH95,,PAH95,,,,,,,,159,,,,,
19950119,PAH95,,PAH95,,,,,,,,158.5,,,,,
19950120,PAH95,,PAH95,,,,,,,,160.5,,,,,
19950123,PAH95,,PAH95,,,,,,,,159.5,,,,,
19950124,PAH95,,PAH95,,,,,,,,159.5,,,,,
19950125,PAH95,,PAH95,,,,,,,,160.5,,,,,
19950126,PAH95,,PAH95,,,,,,,,160.5,,,,,
19950127,PAH95,,PAH95,,,,,,,,158.25,,,,,
19950130,PAH95,,PAH95,,,,,,,,158.25,,,,,
19950131,PAH95,,PAH95,,,,,,,,159.5,,,,,
19950201,PAH95,,PAH95,,,,,,,,159.75,,,,,
19950202,PAH95,,PAH95,,,,,,,,159.4,,,,,
19950203,PAH95,,PAH95,,,,,,,,158.75,,,,,
19950206,PAH95,,PAH95,,,,,,,,159,,,,,
19950207,PAH95,,PAH95,,,,,,,,157.5,,,,,
19950208,PAH95,,PAH95,,,,,,,,158,,,,,
19950209,PAH95,,PAH95,,,,,,,,158.5,,,,,
19950210,PAH95,,PAH95,,,,,,,,159,,,,,
19950213,PAH95,,PAH95,,,,,,,,158.5,,,,,
19950214,PAH95,,PAH95,,,,,,,,159,,,,,
19950215,PAH95,,PAH95,,,,,,,,157.6,,,,,
19950216,PAH95,,PAH95,,,,,,,,157.5,,,,,
19950217,PAH95,,PAH95,,,,,,,,157.1,,,,,
19950221,PAH95,,PAH95,,,,,,,,157.25,,,,,
19950222,PAH95,,PAH95,,,,,,,,158,,,,,
19950223,PAH95,,PAH95,,,,,,,,157.75,,,,,
19950224,PAH95,,PAH95,,,,,,,,155.5,,,,,
19950227,PAH95,,PAH95,,,,,,,,155,,,,,
19950228,PAH95,,PAH95,,,,,,,,154.5,,,,,
19950301,PAM95,,PAM95,,,,,,,,153.25,,,,,
19950302,PAM95,,PAM95,,,,,,,,153.25,,,,,
19950303,PAM95,,PAM95,,,,,,,,154,,,,,
19950306,PAM95,,PAM95,,,,,,,,154,,,,,
19950307,PAM95,,PAM95,,,,,,,,159.5,,,,,
19950308,PAM95,,PAM95,,,,,,,,155.5,,,,,
19950309,PAM95,,PAM95,,,,,,,,157,,,,,
19950310,PAM95,,PAM95,,,,,,,,159,,,,,
19950313,PAM95,,PAM95,,,,,,,,160,,,,,
19950314,PAM95,,PAM95,,,,,,,,161.5,,,,,
19950315,PAM95,,PAM95,,,,,,,,164.25,,,,,
19950316,PAM95,,PAM95,,,,,,,,166,,,,,
19950317,PAM95,,PAM95,,,,,,,,168.5,,,,,
19950320,PAM95,,PAM95,,,,,,,,169,,,,,
19950321,PAM95,,PAM95,,,,,,,,167.5,,,,,
19950322,PAM95,,PAM95,,,,,,,,169.5,,,,,
19950323,PAM95,,PAM95,,,,,,,,173.5,,,,,
19950324,PAM95,,PAM95,,,,,,,,169.25,,,,,
19950327,PAM95,,PAM95,,,,,,,,170.25,,,,,
19950328,PAM95,,PAM95,,,,,,,,173.75,,,,,
19950329,PAM95,,PAM95,,,,,,,,177.25,,,,,
19950330,PAM95,,PAM95,,,,,,,,178,,,,,
19950331,PAM95,,PAM95,,,,,,,,176.5,,,,,
19950403,PAM95,,PAM95,,,,,,,,175.25,,,,,
19950404,PAM95,,PAM95,,,,,,,,177.5,,,,,
19950405,PAM95,,PAM95,,,,,,,,177.5,,,,,
19950406,PAM95,,PAM95,,,,,,,,176,,,,,
19950407,PAM95,,PAM95,,,,,,,,176.5,,,,,
19950410,PAM95,,PAM95,,,,,,,,173.25,,,,,
19950411,PAM95,,PAM95,,,,,,,,175,,,,,
19950412,PAM95,,PAM95,,,,,,,,173.15,,,,,
19950413,PAM95,,PAM95,,,,,,,,174.25,,,,,
19950417,PAM95,,PAM95,,,,,,,,176.25,,,,,
19950418,PAM95,,PAM95,,,,,,,,176.5,,,,,
19950419,PAM95,,PAM95,,,,,,,,173.5,,,,,
19950420,PAM95,,PAM95,,,,,,,,169,,,,,
19950421,PAM95,,PAM95,,,,,,,,167,,,,,
19950424,PAM95,,PAM95,,,,,,,,166.25,,,,,
19950425,PAM95,,PAM95,,,,,,,,164.25,,,,,
19950426,PAM95,,PAM95,,,,,,,,161,,,,,
19950427,PAM95,,PAM95,,,,,,,,162.5,,,,,
19950428,PAM95,,PAM95,,,,,,,,164.5,,,,,
19950501,PAM95,,PAM95,,,,,,,,162.75,,,,,
19950502,PAM95,,PAM95,,,,,,,,163.5,,,,,
19950503,PAM95,,PAM95,,,,,,,,164,,,,,
19950504,PAM95,,PAM95,,,,,,,,164.5,,,,,
19950505,PAM95,,PAM95,,,,,,,,160.5,,,,,
19950508,PAM95,,PAM95,,,,,,,,162,,,,,
19950509,PAM95,,PAM95,,,,,,,,159.75,,,,,
19950510,PAM95,,PAM95,,,,,,,,159.8,,,,,
19950511,PAM95,,PAM95,,,,,,,,159,,,,,
19950512,PAM95,,PAM95,,,,,,,,163.5,,,,,
19950515,PAM95,,PAM95,,,,,,,,162.5,,,,,
19950516,PAM95,,PAM95,,,,,,,,162.5,,,,,
19950517,PAM95,,PAM95,,,,,,,,158,,,,,
19950518,PAM95,,PAM95,,,,,,,,157.5,,,,,
19950519,PAM95,,PAM95,,,,,,,,158.05,,,,,
19950522,PAM95,,PAM95,,,,,,,,157.25,,,,,
19950524,PAU95,,PAU95,,,,,,,,163.75,,,,,
19950525,PAU95,,PAU95,,,,,,,,163.4,,,,,
19950526,PAU95,,PAU95,,,,,,,,165.25,,,,,
19950530,PAU95,,PAU95,,,,,,,,165,,,,,
19950531,PAU95,,PAU95,,,,,,,,161.5,,,,,
19950601,PAU95,,PAU95,,,,,,,,161.5,,,,,
19950602,PAU95,,PAU95,,,,,,,,157.75,,,,,
19950605,PAU95,,PAU95,,,,,,,,158.75,,,,,
19950606,PAU95,,PAU95,,,,,,,,158,,,,,
19950607,PAU95,,PAU95,,,,,,,,159,,,,,
19950608,PAU95,,PAU95,,,,,,,,159.25,,,,,
19950609,PAU95,,PAU95,,,,,,,,159.5,,,,,
19950612,PAU95,,PAU95,,,,,,,,163.25,,,,,
19950613,PAU95,,PAU95,,,,,,,,161.75,,,,,
19950614,PAU95,,PAU95,,,,,,,,161.75,,,,,
19950615,PAU95,,PAU95,,,,,,,,163.5,,,,,
19950616,PAU95,,PAU95,,,,,,,,161,,,,,
19950619,PAU95,,PAU95,,,,,,,,162,,,,,
19950620,PAU95,,PAU95,,,,,,,,161,,,,,
19950621,PAU95,,PAU95,,,,,,,,159.75,,,,,
19950622,PAU95,,PAU95,,,,,,,,159,,,,,
19950623,PAU95,,PAU95,,,,,,,,159,,,,,
19950626,PAU95,,PAU95,,,,,,,,159.4,,,,,
19950627,PAU95,,PAU95,,,,,,,,161.5,,,,,
19950628,PAU95,,PAU95,,,,,,,,160.6,,,,,
19950629,PAU95,,PAU95,,,,,,,,160.5,,,,,
19950630,PAU95,,PAU95,,,,,,,,160,,,,,
19950705,PAU95,,PAU95,,,,,,,,158.8,,,,,
19950706,PAU95,,PAU95,,,,,,,,158.5,,,,,
19950707,PAU95,,PAU95,,,,,,,,160,,,,,
19950710,PAU95,,PAU95,,,,,,,,159.5,,,,,
19950711,PAU95,,PAU95,,,,,,,,158.5,,,,,
19950712,PAU95,,PAU95,,,,,,,,157.5,,,,,
19950713,PAU95,,PAU95,,,,,,,,156.35,,,,,
19950714,PAU95,,PAU95,,,,,,,,156.7,,,,,
19950717,PAU95,,PAU95,,,,,,,,156.5,,,,,
19950718,PAU95,,PAU95,,,,,,,,156,,,,,
19950719,PAU95,,PAU95,,,,,,,,155,,,,,
19950720,PAU95,,PAU95,,,,,,,,153.75,,,,,
19950721,PAU95,,PAU95,,,,,,,,153,,,,,
19950724,PAU95,,PAU95,,,,,,,,155.25,,,,,
19950725,PAU95,,PAU95,,,,,,,,154.5,,,,,
19950726,PAU95,,PAU95,,,,,,,,156,,,,,
19950727,PAU95,,PAU95,,,,,,,,155,,,,,
19950728,PAU95,,PAU95,,,,,,,,153.75,,,,,
19950731,PAU95,,PAU95,,,,,,,,153,,,,,
19950801,PAU95,,PAU95,,,,,,,,152.6,,,,,
19950802,PAU95,,PAU95,,,,,,,,153.2,,,,,
19950803,PAU95,,PAU95,,,,,,,,153.2,,,,,
19950804,PAU95,,PAU95,,,,,,,,153,,,,,
19950807,PAU95,,PAU95,,,,,,,,153.25,,,,,
19950808,PAU95,,PAU95,,,,,,,,153,,,,,
19950809,PAU95,,PAU95,,,,,,,,153.5,,,,,
19950810,PAU95,,PAU95,,,,,,,,151.9,,,,,
19950811,PAU95,,PAU95,,,,,,,,147.75,,,,,
19950814,PAU95,,PAU95,,,,,,,,148.75,,,,,
19950815,PAU95,,PAU95,,,,,,,,149.75,,,,,
19950816,PAU95,,PAU95,,,,,,,,149.25,,,,,
19950817,PAU95,,PAU95,,,,,,,,151.9,,,,,
19950818,PAU95,,PAU95,,,,,,,,151.5,,,,,
19950821,PAZ95,,PAZ95,,,,,,,,153,,,,,
19950822,PAZ95,,PAZ95,,,,,,,,152.25,,,,,
19950823,PAZ95,,PAZ95,,,,,,,,151.75,,,,,
19950824,PAZ95,,PAZ95,,,,,,,,151.5,,,,,
19950825,PAZ95,,PAZ95,,,,,,,,150.55,,,,,
19950828,PAZ95,,PAZ95,,,,,,,,150.6,,,,,
19950829,PAZ95,,PAZ95,,,,,,,,149,,,,,
19950830,PAZ95,,PAZ95,,,,,,,,147.15,,,,,
19950831,PAZ95,,PAZ95,,,,,,,,147.25,,,,,
19950901,PAZ95,,PAZ95,,,,,,,,148,,,,,
19950905,PAZ95,,PAZ95,,,,,,,,146.25,,,,,
19950906,PAZ95,,PAZ95,,,,,,,,146.25,,,,,
19950907,PAZ95,,PAZ95,,,,,,,,147.2,,,,,
19950908,PAZ95,,PAZ95,,,,,,,,147.5,,,,,
19950911,PAZ95,,PAZ95,,,,,,,,147.75,,,,,
19950912,PAZ95,,PAZ95,,,,,,,,149.25,,,,,
19950913,PAZ95,,PAZ95,,,,,,,,149.5,,,,,
19950914,PAZ95,,PAZ95,,,,,,,,149.75,,,,,
19950915,PAZ95,,PAZ95,,,,,,,,148.75,,,,,
19950918,PAZ95,,PAZ95,,,,,,,,149,,,,,
19950919,PAZ95,,PAZ95,,,,,,,,148.75,,,,,
19950920,PAZ95,,PAZ95,,,,,,,,143.5,,,,,
19950921,PAZ95,,PAZ95,,,,,,,,139,,,,,
19950922,PAZ95,,PAZ95,,,,,,,,137,,,,,
19950925,PAZ95,,PAZ95,,,,,,,,136.8,,,,,
19950926,PAZ95,,PAZ95,,,,,,,,138.75,,,,,
19950927,PAZ95,,PAZ95,,,,,,,,140.75,,,,,
19950928,PAZ95,,PAZ95,,,,,,,,143,,,,,
19950929,PAZ95,,PAZ95,,,,,,,,146.25,,,,,
19951002,PAZ95,,PAZ95,,,,,,,,140.75,,,,,
19951003,PAZ95,,PAZ95,,,,,,,,140.75,,,,,
19951004,PAZ95,,PAZ95,,,,,,,,138,,,,,
19951005,PAZ95,,PAZ95,,,,,,,,137,,,,,
19951006,PAZ95,,PAZ95,,,,,,,,137,,,,,
19951009,PAZ95,,PAZ95,,,,,,,,139.9,,,,,
19951010,PAZ95,,PAZ95,,,,,,,,140.5,,,,,
19951011,PAZ95,,PAZ95,,,,,,,,138.7,,,,,
19951012,PAZ95,,PAZ95,,,,,,,,138.5,,,,,
19951013,PAZ95,,PAZ95,,,,,,,,139,,,,,
19951016,PAZ95,,PAZ95,,,,,,,,139.5,,,,,
19951017,PAZ95,,PAZ95,,,,,,,,138.75,,,,,
19951018,PAZ95,,PAZ95,,,,,,,,138.25,,,,,
19951019,PAZ95,,PAZ95,,,,,,,,136.55,,,,,
