"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4","CL5"
"24","19900202","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"25","19900205","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"26","19900206","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"27","19900207","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"28","19900208","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"29","19900209","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"30","19900212","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"31","19900213","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"32","19900214","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"33","19900215","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"34","19900216","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"35","19900220","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"36","19900221","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"37","19900222","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"38","19900223","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"39","19900226","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"40","19900227","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"41","19900228","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"42","19900301","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"43","19900302","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"44","19900305","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"45","19900306","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"46","19900307","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"47","19900308","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"48","19900309","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"49","19900312","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"50","19900313","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"51","19900314","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"52","19900315","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"53","19900316","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"54","19900319","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"55","19900320","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"56","19900321","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"57","19900322","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"58","19900323","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"59","19900326","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"60","19900327","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"61","19900328","GCAJ90.b01","GCAJ90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01"
"62","19900329","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"63","19900330","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"64","19900402","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"65","19900403","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"66","19900404","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"67","19900405","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"68","19900406","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"69","19900409","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"70","19900410","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"71","19900411","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"72","19900412","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"73","19900416","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"74","19900417","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"75","19900418","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"76","19900419","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"77","19900420","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"78","19900423","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"79","19900424","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"80","19900425","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"81","19900426","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"82","19900427","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"83","19900430","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"84","19900501","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"85","19900502","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"86","19900503","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"87","19900504","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"88","19900507","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"89","19900508","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"90","19900509","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"91","19900510","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"92","19900511","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"93","19900514","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"94","19900515","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"95","19900516","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"96","19900517","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"97","19900518","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"98","19900521","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"99","19900522","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"100","19900523","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"101","19900524","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"102","19900525","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"103","19900529","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"104","19900530","GCAM90.b01","GCAM90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01"
"105","19900531","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"106","19900601","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"107","19900604","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"108","19900605","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"109","19900606","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"110","19900607","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"111","19900608","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"112","19900611","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"113","19900612","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"114","19900613","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"115","19900614","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"116","19900615","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"117","19900618","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"118","19900619","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"119","19900620","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"120","19900621","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"121","19900622","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"122","19900625","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"123","19900626","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"124","19900627","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"125","19900628","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"126","19900629","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"127","19900702","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"128","19900703","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"129","19900705","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"130","19900706","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"131","19900709","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"132","19900710","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"133","19900711","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"134","19900712","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"135","19900713","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"136","19900716","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"137","19900717","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"138","19900718","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"139","19900719","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"140","19900720","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"141","19900723","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"142","19900724","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"143","19900725","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"144","19900726","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"145","19900727","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"146","19900730","GCAQ90.b01","GCAQ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01"
"147","19900731","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"148","19900801","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"149","19900802","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"150","19900803","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"151","19900806","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"152","19900807","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"153","19900808","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"154","19900809","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"155","19900810","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"156","19900813","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"157","19900814","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"158","19900815","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"159","19900816","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"160","19900817","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"161","19900820","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"162","19900821","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"163","19900822","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"164","19900823","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"165","19900824","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"166","19900827","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"167","19900828","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"168","19900829","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"169","19900830","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"170","19900831","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"171","19900905","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"172","19900906","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"173","19900907","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"174","19900910","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"175","19900911","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"176","19900912","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"177","19900913","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"178","19900914","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"179","19900917","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"180","19900918","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"181","19900919","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"182","19900920","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"183","19900921","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
"184","19900924","GCAZ90.b01","GCAZ90.b01","GCAG91.b01","GCAJ91.b01","GCAM91.b01","GCAQ91.b01","GCAZ91.b01"
