"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4","CL5"
"59","19900514","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"60","19900515","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"61","19900516","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"62","19900517","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"63","19900518","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"64","19900521","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"65","19900522","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"66","19900523","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"67","19900524","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"68","19900525","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"69","19900529","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"70","19900530","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"71","19900531","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"72","19900601","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"73","19900604","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"74","19900605","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"75","19900606","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"76","19900607","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"77","19900608","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"78","19900611","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"79","19900612","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"80","19900613","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"81","19900614","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"82","19900615","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"83","19900618","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"84","19900619","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"85","19900620","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"86","19900621","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"87","19900622","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"88","19900625","CPAN90.b01","CPAN90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01"
"89","19900626","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"90","19900627","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"91","19900628","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"92","19900629","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"93","19900702","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"94","19900703","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"95","19900705","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"96","19900706","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"97","19900709","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"98","19900710","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"99","19900711","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"100","19900712","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"101","19900713","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"102","19900716","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"103","19900717","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"104","19900718","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"105","19900719","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"106","19900720","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"107","19900723","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"108","19900724","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"109","19900725","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"110","19900726","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"111","19900727","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"112","19900730","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"113","19900731","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"114","19900801","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"115","19900802","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"116","19900803","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"117","19900806","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"118","19900807","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"119","19900808","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"120","19900809","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"121","19900810","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"122","19900813","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"123","19900814","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"124","19900815","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"125","19900816","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"126","19900817","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"127","19900820","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"128","19900821","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"129","19900822","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"130","19900823","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"131","19900824","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"132","19900827","CPAU90.b01","CPAU90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01"
"133","19900828","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"134","19900829","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"135","19900830","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"136","19900831","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"137","19900904","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"138","19900905","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"139","19900906","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"140","19900907","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"141","19900910","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"142","19900911","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"143","19900912","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"144","19900913","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"145","19900914","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"146","19900917","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"147","19900918","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"148","19900919","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"149","19900920","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"150","19900921","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"151","19900924","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"152","19900925","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"153","19900926","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"154","19900927","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"155","19900928","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"156","19901001","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"157","19901002","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"158","19901003","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"159","19901004","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"160","19901005","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"161","19901008","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"162","19901009","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"163","19901010","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"164","19901011","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"165","19901012","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"166","19901015","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"167","19901016","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"168","19901017","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"169","19901018","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"170","19901019","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"171","19901022","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"172","19901023","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"173","19901024","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"174","19901025","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"175","19901026","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"176","19901029","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"177","19901030","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"178","19901031","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"179","19901101","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"180","19901102","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"181","19901105","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"182","19901106","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"183","19901107","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"184","19901108","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"185","19901109","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"186","19901112","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"187","19901113","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"188","19901114","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"189","19901115","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"190","19901116","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
"191","19901119","CPAZ90.b01","CPAZ90.b01","CPAH91.b01","CPAK91.b01","CPAN91.b01","CPAU91.b01","CPAZ91.b01"
