"","Year 1995","Sharpe.Ratios"," ","Year 1996","Sharpe.Ratios"," ","Year 1997","Sharpe.Ratios"," ","Year 1998","Sharpe.Ratios"," ","Year 1999","Sharpe.Ratios"," ","Year 2000","Sharpe.Ratios"," ","Year 2001","Sharpe.Ratios"," ","Year 2002","Sharpe.Ratios"," ","Year 2003","Sharpe.Ratios"," ","Year 2004","Sharpe.Ratios"," ","Year 2005","Sharpe.Ratios"," ","Year 2006","Sharpe.Ratios"," ","Year 2007","Sharpe.Ratios"," ","Year 2008","Sharpe.Ratios"," ","Year 2009","Sharpe.Ratios"," ","Year 2010","Sharpe.Ratios"," ","Year 2011","Sharpe.Ratios"," ","Year 2012","Sharpe.Ratios"," ","Year 2013","Sharpe.Ratios"," ","Year 2014","Sharpe.Ratios"," ","Year 2015","Sharpe.Ratios"," ","Year 2016","Sharpe.Ratios"," ","Years","Sharpe.Ratios","Spaces"
"80","Fund-2553",0.0651471761483366," ","Fund-2302",0.0784604748421713," ","Fund-1933",0.0714475215519377," ","Fund-165",0.042153340393734," ","Fund-1406",0.0765015710485923," ","Fund-37731",0.0841393491977116," ","Fund-2488",0.056676682263853," ","Fund-34917",0.0591351945549929," ","Fund-33976",0.0863666777450676," ","Fund-37489",0.0672626599268366," ","Fund-71984",0.0802380171513777," ","Fund-48162",0.111384292311762," ","Fund-36361",0.0846821893507906," ","Fund-77943",0.0454592232688332," ","Fund-80322",0.0775287014193526," ","Fund-71463",0.0486016909402605," ","Fund-78099",0.0270338897524049," ","Fund-83389",0.0468521750545182," ","Fund-80621",0.0499809622350744," ","Fund-77880",0.0289333039981102," ","Fund-4866",0.0215755043746859," ","Fund-441",0.0289780522047287," ","Fund-71593",0.0536065405767004," "
"81","Fund-2542",0.0649706265569099," ","Fund-4326",0.0776013997778565," ","Fund-458",0.0710405662220896," ","Fund-2090",0.0420112517435376," ","Fund-71031",0.0758162203396261," ","Fund-3714",0.0839274486633606," ","Fund-1480",0.0564741847249265," ","Fund-50413",0.0589239524369096," ","Fund-74180",0.0863455231878707," ","Fund-41851",0.066836345944437," ","Fund-41836",0.0765627257124698," ","Fund-72146",0.110781282127039," ","Fund-82638",0.0846821893507906," ","Fund-77944",0.0453255674448318," ","Fund-78085",0.0773582009062213," ","Fund-83161",0.0481365936959454," ","Fund-73186",0.027000174195361," ","Fund-71479",0.0465163030950916," ","Fund-70476",0.0499778915165664," ","Fund-78082",0.0288347672846222," ","Fund-76790",0.0212875191675952," ","Fund-83161",0.0288288854757878," ","Fund-1979",0.0535594806611688," "
"82","Fund-1647",0.0638275216147136," ","Fund-45269",0.0771436493006109," ","Fund-2019",0.070984738934104," ","Fund-44129",0.0416193327243975," ","Fund-1405",0.0757088646991556," ","Fund-74178",0.083623015378065," ","Fund-79040",0.0564487174573502," ","Fund-36358",0.0585654779948988," ","Fund-3039",0.0858506441934248," ","Fund-41578",0.0650905233593917," ","Fund-41837",0.0765627257124698," ","Fund-1886",0.110291990619817," ","Fund-483",0.0843287752634086," ","Fund-77945",0.0452836902726724," ","Fund-78400",0.0769572072537553," ","Fund-70233",0.0478382919733966," ","Fund-80015",0.0269657013393829," ","Fund-83132",0.0465082734183387," ","Fund-70383",0.0499778910280601," ","Fund-75929",0.0288185601231012," ","Fund-77930",0.021199798097111," ","Fund-35575",0.0285587002535633," ","Fund-1978",0.0535251845162817," "
"83","Fund-79027",0.0633617968852506," ","Fund-4068",0.0764111428040611," ","Fund-1903",0.0703919807260151," ","Fund-4328",0.0412406480432505," ","Fund-82580",0.075561184457515," ","Fund-1305",0.0827847565780023," ","Fund-79041",0.0564487174573502," ","Fund-35745",0.0580868481245855," ","Fund-1883",0.0854120757812842," ","Fund-57577",0.0650905233593917," ","Fund-77218",0.0764866287288414," ","Fund-50034",0.109573508791203," ","Fund-74738",0.0842917402062026," ","Fund-38989",0.0445717754379505," ","Fund-39290",0.0769155164371572," ","Fund-39489",0.0477970277214225," ","Fund-58057",0.0265141490533086," ","Fund-82983",0.0464022102447609," ","Fund-82981",0.0497305169266544," ","Fund-45711",0.0285692772049093," ","Fund-53040",0.0211947185469866," ","Fund-83185",0.0284203785600661," ","Fund-3705",0.0534440707125008," "
"84","Fund-946",0.0633617968585472," ","Fund-291",0.0758975670166443," ","Fund-4550",0.0700906038562214," ","Fund-1533",0.0409544698802457," ","Fund-1904",0.0754508491887193," ","Fund-485",0.0824130394693117," ","Fund-4980",0.0561374602970242," ","Fund-4529",0.0579323310037983," ","Fund-33537",0.08526499597251," ","Fund-35256",0.0647661311655466," ","Fund-73459",0.0762132069152512," ","Fund-2475",0.108877023596308," ","Fund-50824",0.0826876557569319," ","Fund-73138",0.0442896460390558," ","Fund-83023",0.076902471465041," ","Fund-4369",0.0476813123713994," ","Fund-53672",0.0263563950524587," ","Fund-70957",0.0461853102871794," ","Fund-33807",0.0495419087453529," ","Fund-57725",0.0283860894112522," ","Fund-54059",0.0211947185469866," ","Fund-44661",0.0283290891057746," ","Fund-79221",0.0531743547657525," "
"85","Fund-4320",0.0631029744385542," ","Fund-969",0.0757182768569218," ","Fund-4158",0.0692297027467239," ","Fund-525",0.0403896701511783," ","Fund-1480",0.0753846194566722," ","Fund-4153",0.0821626103855137," ","Fund-1886",0.0559922961368797," ","Fund-70646",0.0575540614103068," ","Fund-41166",0.0852521668932334," ","Fund-4504",0.0646114666522288," ","Fund-39636",0.0756733180506688," ","Fund-54366",0.108584985231164," ","Fund-54586",0.0822694017666267," ","Fund-78695",0.0437520922104606," ","Fund-78401",0.0765843145793485," ","Fund-83186",0.0476510663971175," ","Fund-33725",0.0262185597277765," ","Fund-504",0.0456309413897155," ","Fund-54061",0.0495419087453529," ","Fund-57726",0.0283684083768434," ","Fund-41798",0.0211946574857493," ","Fund-34261",0.0283200865511503," ","Fund-79926",0.0531591221073283," "
"86","Fund-36060",0.0618883271781957," ","Fund-4346",0.0751119353907158," ","Fund-44341",0.0691145296660635," ","Fund-72098",0.040183778948814," ","Fund-33846",0.0752447667069247," ","Fund-1465",0.0816377762673132," ","Fund-40703",0.0559760212801574," ","Fund-45383",0.0571222063117331," ","Fund-36060",0.0850574988300975," ","Fund-57923",0.0643946751142101," ","Fund-74269",0.0753680517139498," ","Fund-54797",0.107099629726247," ","Fund-77767",0.0821298383485665," ","Fund-80425",0.0421185671298509," ","Fund-36355",0.0761992239267535," ","Fund-81633",0.0476007980024579," ","Fund-74161",0.0261702759797544," ","Fund-72092",0.0455701200785436," ","Fund-52447",0.0495087209923756," ","Fund-71160",0.0281061284353257," ","Fund-40084",0.021186689613804," ","Fund-45087",0.028316399570517," ","Fund-82735",0.0529935115042681," "
"87","Fund-37597",0.0616690865164988," ","Fund-4974",0.0748733439603864," ","Fund-39866",0.0688751444580883," ","Fund-2824",0.0398906411130311," ","Fund-4100",0.0752358900660402," ","Fund-3225",0.0815590517939087," ","Fund-2570",0.0557862067159585," ","Fund-4211",0.0568286698526863," ","Fund-81881",0.0848566393930358," ","Fund-76818",0.0643946751142101," ","Fund-54368",0.0749655743922091," ","Fund-74957",0.106799997431886," ","Fund-44912",0.0821158861245234," ","Fund-34021",0.0414951812414738," ","Fund-37990",0.0761862009764576," ","Fund-78079",0.047591811745364," ","Fund-54040",0.0260501086157696," ","Fund-80322",0.0451038047835467," ","Fund-83159",0.049225788447329," ","Fund-42983",0.0278070452412645," ","Fund-35353",0.0210747868772049," ","Fund-442",0.0282379229011003," ","Fund-82786",0.052605169318082," "
"88","Fund-1513",0.061277144598951," ","Fund-4534",0.0748699567865308," ","Fund-86",0.0684618767136115," ","Fund-76059",0.0396882373311009," ","Fund-2867",0.0750381946488069," ","Fund-2452",0.0813611274982521," ","Fund-3930",0.0556955031165776," ","Fund-5184",0.0568206414883444," ","Fund-74836",0.0848210584939297," ","Fund-76819",0.0643946751142101," ","Fund-39206",0.0746334603106052," ","Fund-52548",0.106222721126941," ","Fund-77804",0.0820125526492681," ","Fund-76822",0.0414667517676545," ","Fund-71801",0.075862081451257," ","Fund-35138",0.0463931131648007," ","Fund-77688",0.0254094313992068," ","Fund-81633",0.0447923918421771," ","Fund-76658",0.0490353483884202," ","Fund-39804",0.0277211947416037," ","Fund-45793",0.0210428536178393," ","Fund-81043",0.0281397074872693," ","Fund-55909",0.0522464887140949," "
"89","Fund-73332",0.0608938578065325," ","Fund-33409",0.0748699567865308," ","Fund-2191",0.0679674094184052," ","Fund-4437",0.0395855894931387," ","Fund-2251",0.0749647512260279," ","Fund-4974",0.0813611274982521," ","Fund-3007",0.0556637302749253," ","Fund-33972",0.0564917785466136," ","Fund-35625",0.0848096232234662," ","Fund-4190",0.064121644841719," ","Fund-4441",0.0742959512584041," ","Fund-50308",0.105391829801893," ","Fund-74269",0.0809170275644711," ","Fund-77942",0.0414305702549513," ","Fund-78080",0.0750864951544833," ","Fund-82068",0.0461860341522352," ","Fund-48413",0.0253180198011515," ","Fund-78317",0.0444330199488312," ","Fund-78316",0.0490300047228589," ","Fund-52490",0.0275088170027148," ","Fund-72470",0.0207829296437118," ","Fund-52613",0.0278095616233536," ","Fund-75874",0.0522431611638534," "
"90","Fund-518",0.0603926352574255," ","Fund-167",0.0748534743970727," ","Fund-4212",0.0674090447434011," ","Fund-4168",0.0393621654920913," ","Fund-34243",0.0747606772703377," ","Fund-71072",0.0811947021049084," ","Fund-4451",0.0554381077745796," ","Fund-35092",0.0564214947938974," ","Fund-70890",0.0847580990866251," ","Fund-41404",0.0639357521147488," ","Fund-4038",0.0739782518581664," ","Fund-48891",0.104832343832598," ","Fund-2980",0.0808185779595516," ","Fund-77941",0.0411776251539936," ","Fund-36220",0.0746055426126605," ","Fund-77982",0.0461416148290725," ","Fund-70265",0.0252938315434529," ","Fund-81365",0.0443369474859434," ","Fund-82980",0.0488280848417761," ","Fund-48162",0.0274545912829221," ","Fund-78155",0.020757173879384," ","Fund-1932",0.0277460586296182," ","Fund-33715",0.0519018731084604," "
"91","Fund-45269",0.0603525333863311," ","Fund-2452",0.0748327889538125," ","Fund-2695",0.0674076106681928," ","Fund-1451",0.0387527616801833," ","Fund-12",0.074376529389784," ","Fund-1885",0.0808301662617956," ","Fund-3114",0.0552408329019346," ","Fund-43433",0.0562921539020938," ","Fund-35452",0.0845036571009055," ","Fund-2638",0.0639098179197482," ","Fund-75024",0.0738322345569358," ","Fund-74271",0.104107288001868," ","Fund-34021",0.0804994046639184," ","Fund-74542",0.0408659505364698," ","Fund-4068",0.0745704761111682," ","Fund-4287",0.0460862700952846," ","Fund-4098",0.0251297626461188," ","Fund-81919",0.0442426824553361," ","Fund-70349",0.0486760029488755," ","Fund-79123",0.0273819214901273," ","Fund-83253",0.0207260143542808," ","Fund-38807",0.0277459551262449," ","Fund-77711",0.0517292870858217," "
"92",NA,NA," ","Fund-70026",0.0744854259528949," ","Fund-74178",0.0673675893224767," ","Fund-2066",0.0387176916424172," ","Fund-4964",0.0740422971483985," ","Fund-2866",0.0807721237859528," ","Fund-2084",0.0552145487452344," ","Fund-1240",0.0562756787482856," ","Fund-34913",0.0842901665045037," ","Fund-37137",0.0638335895439156," ","Fund-36995",0.0728361898937084," ","Fund-70186",0.103753472397095," ","Fund-57661",0.0796619527089276," ","Fund-54839",0.0408015984677373," ","Fund-35348",0.0740443932281527," ","Fund-76597",0.0460513178896228," ","Fund-55924",0.0248876093181679," ","Fund-44076",0.0442138583446033," ","Fund-46070",0.0486739873277368," ","Fund-71479",0.0273652787099183," ","Fund-77345",0.0207047784634607," ","Fund-72495",0.0277459551262449," ","Fund-82737",0.0515337196679497," "
"93",NA,NA," ","Fund-4273",0.0741754336172436," ","Fund-1696",0.0672508019161226," ","Fund-1713",0.0386111732828687," ","Fund-33845",0.0739674281032636," ","Fund-4529",0.0806968481274151," ","Fund-39141",0.0550948461072644," ","Fund-41674",0.0560895348674439," ","Fund-70691",0.0841683002633152," ","Fund-36995",0.0637314828973055," ","Fund-54531",0.0725662180050891," ","Fund-40280",0.103450656856841," ","Fund-2512",0.078508574014502," ","Fund-74538",0.040492342452259," ","Fund-39400",0.0734970837167525," ","Fund-79930",0.045794728563308," ","Fund-78817",0.0242554533191399," ","Fund-72071",0.0438958277141388," ","Fund-79274",0.0484493915439877," ","Fund-54094",0.0273501464153356," ","Fund-77915",0.0206323820021757," ","Fund-52614",0.027629651275339," ","Fund-80545",0.0510140699196347," "
"94",NA,NA," ","Fund-49673",0.0739360029946146," ","Fund-1434",0.0671058118878419," ","Fund-1305",0.0385696607128514," ","Fund-2857",0.0739414358692815," ","Fund-2019",0.0804872239834972," ","Fund-2950",0.0548573372749228," ","Fund-41711",0.0560895348674439," ","Fund-35785",0.084057221976671," ","Fund-70659",0.0636552951966114," ","Fund-43092",0.0723942604623613," ","Fund-54054",0.103450656856841," ","Fund-51850",0.0783582259016749," ","Fund-44073",0.0404324176856662," ","Fund-73044",0.073268900367468," ","Fund-70437",0.0456982994823436," ","Fund-35575",0.023836684410024," ","Fund-52094",0.0438258405596807," ","Fund-5056",0.0483054285020475," ","Fund-76479",0.0272736607406812," ","Fund-2157",0.0206204773685704," ","Fund-77869",0.0273445123470001," ","Fund-76794",0.0509939413622397," "
"95",NA,NA," ","Fund-1901",0.0739324536927838," ","Fund-2790",0.0669953750472981," ","Fund-2367",0.0379684874606722," ","Fund-1234",0.0732565557454681," ","Fund-40929",0.0802451140326763," ","Fund-33844",0.0548572392479262," ","Fund-525",0.0559434360045594," ","Fund-43321",0.0840167253691602," ","Fund-36355",0.0635012101003023," ","Fund-54365",0.0720952428264258," ","Fund-48906",0.102878104317005," ","Fund-1363",0.0767162833673299," ","Fund-53928",0.0402907243705002," ","Fund-1991",0.0730060953602945," ","Fund-74970",0.0456916417039333," ","Fund-78314",0.0238000581621441," ","Fund-78807",0.043584196287097," ","Fund-76899",0.0482389786739806," ","Fund-78081",0.0271979913321282," ","Fund-77982",0.0206008004693289," ","Fund-78079",0.0271681529784108," ","Fund-70354",0.0509017589439458," "
"96",NA,NA," ","Fund-1633",0.0738364079438574," ","Fund-34242",0.0662045402758447," ","Fund-1666",0.0378379139699761," ","Fund-73253",0.0728336161409734," ","Fund-70147",0.0800491109934169," ","Fund-72375",0.05469954554361," ","Fund-1997",0.0559096630840024," ","Fund-36964",0.0839145199211848," ","Fund-4649",0.0627271398188779," ","Fund-5082",0.0717700942576433," ","Fund-74229",0.102507744603762," ","Fund-71558",0.075459675908857," ","Fund-74540",0.0394583753816597," ","Fund-72902",0.0728926221224743," ","Fund-78080",0.0453086885690867," ","Fund-45344",0.0237682317067951," ","Fund-55909",0.0434879810529158," ","Fund-2695",0.0480949538527878," ","Fund-33972",0.0271621870947835," ","Fund-50630",0.0205140046102542," ","Fund-81780",0.0269857998451366," ","Fund-52539",0.050720423197736," "
"97",NA,NA," ","Fund-1841",0.0735206304542633," ","Fund-1479",0.0661221787588554," ","Fund-1624",0.0376467919126793," ","Fund-2066",0.0726603540362264," ","Fund-74672",0.0793232399832981," ","Fund-70643",0.0546056864314066," ","Fund-1928",0.0558160388955684," ","Fund-70445",0.0836879001974716," ","Fund-37340",0.0625794634396842," ","Fund-35268",0.0717288841270395," ","Fund-51664",0.102374516163533," ","Fund-33631",0.0753686659542759," ","Fund-51613",0.0394567873882024," ","Fund-33859",0.0728634631931553," ","Fund-49824",0.0450509567207125," ","Fund-442",0.0237170910207381," ","Fund-46914",0.0434328648801266," ","Fund-5166",0.0480039677061459," ","Fund-40480",0.0270832900477956," ","Fund-76568",0.0204559475251739," ","Fund-36060",0.0267857940547553," ","Fund-2012",0.0505762014430141," "
"98",NA,NA," ","Fund-1769",0.0731834503453965," ","Fund-992",0.0657548713628109," ","Fund-1479",0.0374335869683095," ","Fund-2866",0.0724969267144591," ","Fund-1445",0.0791460981127241," ","Fund-261",0.0542768379859481," ","Fund-3911",0.0557595563211663," ","Fund-4153",0.083374016099709," ","Fund-72116",0.0623239836353821," ","Fund-47689",0.0716344695288187," ","Fund-51937",0.101093769177289," ","Fund-72828",0.0746873662521878," ","Fund-78199",0.0393470805549033," ","Fund-83559",0.0724785805817587," ","Fund-78077",0.0450143471513366," ","Fund-79624",0.0237041628449463," ","Fund-4007",0.0433897256082866," ","Fund-5050",0.0478564985534638," ","Fund-70695",0.0270499299345421," ","Fund-82850",0.0203894669449214," ","Fund-71988",0.0267704512006602," ","Fund-1513",0.0505165922217888," "
"99",NA,NA," ","Fund-1218",0.0727148836452488," ","Fund-201",0.0653777621191314," ","Fund-1903",0.0370955126785071," ","Fund-2755",0.0724716240029085," ","Fund-2337",0.0790417362521494," ","Fund-4494",0.054213244129194," ","Fund-71372",0.0554621576981033," ","Fund-4327",0.0830462537845298," ","Fund-36631",0.0621896439294698," ","Fund-35267",0.0708104646451701," ","Fund-39547",0.100778959714098," ","Fund-71444",0.0745563315857623," ","Fund-44272",0.0391126261971611," ","Fund-73291",0.0724300548470183," ","Fund-77521",0.0443244967736122," ","Fund-76465",0.0234955775874897," ","Fund-4006",0.0433640538919637," ","Fund-34275",0.0478055131079286," ","Fund-71685",0.0269767201141634," ","Fund-72897",0.020287686069982," ","Fund-33897",0.026612417387708," ","Fund-80644",0.0504642204996431," "
"100",NA,NA," ","Fund-928",0.0718856689740436," ","Fund-35926",0.0646067029230869," ","Fund-1202",0.0369642910847391," ","Fund-48802",0.0721671581138363," ","Fund-2327",0.0789810023699384," ","Fund-70027",0.0540128523447121," ","Fund-34049",0.0549767183103267," ","Fund-34000",0.0830209760488046," ","Fund-36873",0.0621377710721133," ","Fund-42870",0.0705436905209266," ","Fund-35348",0.0994357855686392," ","Fund-72830",0.0734967565376357," ","Fund-52588",0.0386525848537489," ","Fund-50844",0.0723490536060165," ","Fund-1878",0.0438600048237699," ","Fund-482",0.0232811210589706," ","Fund-78568",0.0432348949806436," ","Fund-5165",0.0477706249637486," ","Fund-72931",0.0265595449776067," ","Fund-77914",0.0202255076620224," ","Fund-54303",0.0264567873299882," ","Fund-70673",0.0494407049429571," "
"101",NA,NA," ","Fund-82322",0.0718131825819713," ","Fund-4298",0.0638707089945213," ","Fund-4604",0.0369634646830939," ","Fund-4576",0.0721389065092685," ","Fund-57972",0.0788463616473412," ","Fund-50405",0.0539875948852122," ","Fund-34918",0.0548601667815665," ","Fund-33539",0.0828465656444333," ","Fund-35755",0.0619841868855445," ","Fund-34298",0.0700977868542517," ","Fund-49382",0.0991596057065582," ","Fund-40988",0.0729200778142643," ","Fund-57323",0.0385761671415208," ","Fund-70414",0.0720665767549417," ","Fund-70237",0.042921152094849," ","Fund-74122",0.0232189412872016," ","Fund-79926",0.0431921916028032," ","Fund-24254",0.0477442079166147," ","Fund-79926",0.0261127568148389," ","Fund-42125",0.0201893699757471," ","Fund-4556",0.0263393978985711," ","Fund-37243",0.0493943328951009," "
"102",NA,NA," ","Fund-1352",0.0716113032684406," ","Fund-4287",0.0638034803341441," ","Fund-2695",0.0368453874014783," ","Fund-70691",0.0720452322024931," ","Fund-44844",0.0785994894834976," ","Fund-5119",0.0538063043634362," ","Fund-56831",0.0547891814260146," ","Fund-1230",0.08280741858399," ","Fund-57697",0.0618545448456412," ","Fund-77457",0.0699627754116296," ","Fund-35268",0.0980451702338427," ","Fund-74933",0.0728115910392635," ","Fund-51243",0.0384117573374276," ","Fund-72903",0.07204799511832," ","Fund-77522",0.0427466720870898," ","Fund-2239",0.022252178315183," ","Fund-83185",0.0428000455379547," ","Fund-48765",0.0474755590874859," ","Fund-77096",0.0259274308782822," ","Fund-76403",0.0201489250532419," ","Fund-72039",0.0262759867162789," ","Fund-80543",0.0493473461713998," "
"103",NA,NA," ","Fund-1220",0.0708038636950628," ","Fund-4326",0.0635730327751754," ","Fund-1830",0.0367847704626262," ","Fund-70692",0.0720448894147346," ","Fund-71804",0.0784057653903466," ","Fund-35246",0.0537531014151873," ","Fund-70678",0.0547385287284711," ","Fund-74672",0.0823230687827712," ","Fund-53743",0.0614267300310182," ","Fund-77466",0.0699627754116296," ","Fund-34606",0.0973038010263142," ","Fund-56803",0.0725826175050102," ","Fund-74539",0.038378011818896," ","Fund-76978",0.0716858658344436," ","Fund-82067",0.042076999847087," ","Fund-76450",0.0220142487997414," ","Fund-78852",0.0418970517485088," ","Fund-5128",0.0472709382189691," ","Fund-77097",0.0259274308782822," ","Fund-54469",0.0201003366472117," ","Fund-36119",0.0262623280749167," ","Fund-76405",0.0484833000303531," "
"104",NA,NA," ","Fund-214",0.0706317463383716," ","Fund-1401",0.063557434695551," ","Fund-73332",0.0367079243429183," ","Fund-70693",0.0720448894147346," ","Fund-34",0.0778744541683758," ","Fund-57933",0.0537385290912526," ","Fund-1827",0.0545276332640866," ","Fund-37137",0.0822898587079337," ","Fund-44343",0.0608786223044063," ","Fund-71994",0.069689714776773," ","Fund-2695",0.0972713833609817," ","Fund-51664",0.0715465278533734," ","Fund-77826",0.0382726719343654," ","Fund-73313",0.071654065187229," ","Fund-70236",0.0419551903395489," ","Fund-82491",0.0219451989018169," ","Fund-79040",0.0418392171555832," ","Fund-72969",0.0471348296172629," ","Fund-57782",0.0259040541563136," ","Fund-72898",0.0201002296624639," ","Fund-39493",0.026237933296358," ","Fund-57863",0.0480660453590163," "
"105",NA,NA," ","Fund-4198",0.0702273302680974," ","Fund-57422",0.0631151354994156," ","Fund-4181",0.0366873377140444," ","Fund-1472",0.07175009058328," ","Fund-4962",0.077556185720698," ","Fund-74672",0.0535321649868552," ","Fund-4038",0.0543238216370572," ","Fund-512",0.0818852849846467," ","Fund-76958",0.0607999870709667," ","Fund-2627",0.0695883339431561," ","Fund-39548",0.0971968035140032," ","Fund-2074",0.0713768778581699," ","Fund-56964",0.0380765491434923," ","Fund-72562",0.0713157420542816," ","Fund-73667",0.0417287800431765," ","Fund-83455",0.0218311289347505," ","Fund-24254",0.0417711773414773," ","Fund-79767",0.0471148321895954," ","Fund-1773",0.0257233847295904," ","Fund-77747",0.0200648705049171," ","Fund-54867",0.0261761257286914," ","Fund-79942",0.047729379036061," "
"106",NA,NA," ","Fund-2685",0.0699921167717523," ","Fund-2573",0.0627067829580364," ","Fund-3327",0.0365990077238497," ","Fund-2618",0.0716828304725567," ","Fund-71802",0.0773721799023688," ","Fund-74178",0.053266188080717," ","Fund-4144",0.0541230465083979," ","Fund-1886",0.081755802188908," ","Fund-1713",0.0606882752848784," ","Fund-74267",0.0693153726973252," ","Fund-52094",0.0962674317578781," ","Fund-74554",0.0712108927312883," ","Fund-74517",0.0376012819217332," ","Fund-75858",0.0711973771851029," ","Fund-43183",0.0414918387936482," ","Fund-74542",0.0217464954005144," ","Fund-54062",0.041771177015921," ","Fund-79930",0.0470592600478494," ","Fund-70090",0.025649852592031," ","Fund-77099",0.0200138912604913," ","Fund-35399",0.0261468709286705," ","Fund-2110",0.047663684085662," "
"107",NA,NA," ","Fund-80784",0.0693305103777804," ","Fund-1972",0.0619635648267466," ","Fund-77533",0.0365841482849914," ","Fund-35527",0.0715812690034313," ","Fund-3712",0.0772488107774403," ","Fund-75350",0.0532480519035167," ","Fund-5003",0.0538008856117799," ","Fund-940",0.0816837961791698," ","Fund-4006",0.0606610387750987," ","Fund-74271",0.068731102762796," ","Fund-52639",0.0962385976571624," ","Fund-42706",0.0709863850556214," ","Fund-38249",0.0373006418364486," ","Fund-46484",0.0709226607086318," ","Fund-77774",0.0413806617610413," ","Fund-58104",0.0217192661883912," ","Fund-79930",0.0416886437786742," ","Fund-1204",0.0468706319352105," ","Fund-40525",0.0256236488062047," ","Fund-4556",0.0200040238811096," ","Fund-38541",0.0260939499371441," ","Fund-80643",0.0475909270172599," "
"108",NA,NA," ","Fund-940",0.0692450772391572," ","Fund-4601",0.0619635648267466," ","Fund-1092",0.0365679026341868," ","Fund-1327",0.0713580865986225," ","Fund-35138",0.0767823966311447," ","Fund-52378",0.0532425147422328," ","Fund-4077",0.053589643624996," ","Fund-70048",0.0816568255951783," ","Fund-4007",0.0606610387750987," ","Fund-75031",0.0679691521456046," ","Fund-43471",0.0955024261883559," ","Fund-57680",0.0704727276579451," ","Fund-77099",0.0368678326870119," ","Fund-79711",0.0709186938155194," ","Fund-40801",0.0411422908409501," ","Fund-72215",0.0216575677607446," ","Fund-79604",0.0415934453311548," ","Fund-72825",0.0468268298138131," ","Fund-76848",0.0254821100122691," ","Fund-78117",0.0199073173874161," ","Fund-78315",0.0256717924294556," ","Fund-2334",0.0475404809667348," "
"109",NA,NA," ","Fund-70028",0.0686763494730634," ","Fund-1536",0.0615645293363669," ","Fund-4550",0.0359605142757379," ","Fund-34509",0.0709578281619223," ","Fund-1907",0.0763614667149414," ","Fund-75352",0.0531420765723636," ","Fund-3208",0.0535740132706873," ","Fund-36911",0.0814154064505994," ","Fund-37916",0.0606422062812511," ","Fund-78131",0.0677241603647482," ","Fund-50222",0.0952438091702895," ","Fund-34298",0.0699037937253093," ","Fund-78586",0.0368678326870119," ","Fund-79401",0.0709074468189858," ","Fund-5039",0.0408700338969769," ","Fund-77510",0.0216564459185149," ","Fund-54094",0.0415921744177739," ","Fund-41541",0.0467843267751275," ","Fund-83479",0.0254533070408828," ","Fund-77774",0.019887375833156," ","Fund-79492",0.0251445703104302," ","Fund-2045",0.0474890462011857," "
"110",NA,NA," ","Fund-1055",0.0682577711643238," ","Fund-73798",0.0610248461626902," ","Fund-76410",0.0358969325353353," ","Fund-2373",0.0706032954778626," ","Fund-661",0.0760122225838188," ","Fund-51469",0.0529923498642496," ","Fund-73521",0.0535396299964149," ","Fund-58071",0.0810708710857918," ","Fund-940",0.0604918803979291," ","Fund-1817",0.0674994993492519," ","Fund-36578",0.0952139659638842," ","Fund-77365",0.0695667904252131," ","Fund-74513",0.0367702737923562," ","Fund-1716",0.0708415294685166," ","Fund-56685",0.0408548445466217," ","Fund-74538",0.0215971225726455," ","Fund-2570",0.0415840626448923," ","Fund-1513",0.0467738159549648," ","Fund-77136",0.0253498230855151," ","Fund-77952",0.0196937078672945," ","Fund-2540",0.0251401936415507," ","Fund-57846",0.0471729825085726," "
"111",NA,NA," ","Fund-1647",0.0681920173239673," ","Fund-1674",0.0605815517745248," ","Fund-2577",0.0358427596421654," ","Fund-3009",0.0704428041727651," ","Fund-71303",0.0760119455591751," ","Fund-40126",0.0528455153683468," ","Fund-34050",0.0532386654922518," ","Fund-36135",0.0809419705768374," ","Fund-1883",0.0603962114437588," ","Fund-47968",0.0668318131596328," ","Fund-34009",0.0947032969302533," ","Fund-74619",0.0693738840434606," ","Fund-44271",0.0363372573012344," ","Fund-40480",0.0705050893899157," ","Fund-71384",0.0402303555239925," ","Fund-58103",0.021573847032605," ","Fund-71745",0.0414638551702607," ","Fund-82223",0.0467042872404548," ","Fund-54576",0.0253192821673131," ","Fund-77856",0.0196592234464914," ","Fund-33434",0.0249763396148009," ","Fund-74774",0.0471627390918896," "
"112",NA,NA," ","Fund-808",0.0680853322137649," ","Fund-75530",0.0604232755646375," ","Fund-2184",0.0357925168738077," ","Fund-4297",0.0704263579006158," ","Fund-5197",0.0755588455770748," ","Fund-38541",0.0528050496138714," ","Fund-34965",0.052788839063525," ","Fund-77218",0.0807220232800367," ","Fund-2185",0.0603948441109926," ","Fund-2877",0.0666567064805511," ","Fund-50309",0.0944637851583599," ","Fund-36803",0.0689387248324253," ","Fund-57406",0.0363294269519818," ","Fund-82948",0.0698186702760677," ","Fund-73959",0.0401611170098462," ","Fund-78657",0.0215119772505276," ","Fund-83222",0.0411917250874742," ","Fund-74506",0.0466750751259502," ","Fund-54172",0.0252730123922222," ","Fund-80234",0.019563760121847," ","Fund-44464",0.0248412126353327," ","Fund-76666",0.0470388741028489," "
