20020426,LHM02,,,,,,,,,0.5275,,,,,
20020429,LHM02,,,,,,,,,0.511,,,,,
20020430,LHM02,,,,,,,,,0.5205,,,,,
20020501,LHM02,,,,,,,,,0.5203,,,,,
20020502,LHM02,,,,,,,,,0.5328,,,,,
20020503,LHM02,,,,,,,,,0.5325,,,,,
20020506,LHM02,,,,,,,,,0.5363,,,,,
20020507,LHM02,,,,,,,,,0.5275,,,,,
20020508,LHM02,,,,,,,,,0.5245,,,,,
20020509,LHM02,,,,,,,,,0.5273,,,,,
20020510,LHM02,,,,,,,,,0.5363,,,,,
20020513,LHM02,,,,,,,,,0.5435,,,,,
20020514,LHM02,,,,,,,,,0.5348,,,,,
20020515,LHM02,,,,,,,,,0.5378,,,,,
20020516,LHM02,,,,,,,,,0.5283,,,,,
20020517,LHM02,,,,,,,,,0.5318,,,,,
20020522,LHM02,,,,,,,,,0.4788,,,,,
20020523,LHM02,,,,,,,,,0.4853,,,,,
20020524,LHM02,,,,,,,,,0.4838,,,,,
20020528,LHM02,,,,,,,,,0.4638,,,,,
20020529,LHN02,,,,,,,,,0.4705,,,,,
20020530,LHN02,,,,,,,,,0.4668,,,,,
20020531,LHN02,,,,,,,,,0.4778,,,,,
20020603,LHN02,,,,,,,,,0.4843,,,,,
20020604,LHN02,,,,,,,,,0.473,,,,,
20020605,LHN02,,,,,,,,,0.4758,,,,,
20020606,LHN02,,,,,,,,,0.4913,,,,,
20020607,LHN02,,,,,,,,,0.4878,,,,,
20020610,LHN02,,,,,,,,,0.4685,,,,,
20020611,LHN02,,,,,,,,,0.47,,,,,
20020612,LHN02,,,,,,,,,0.4755,,,,,
20020613,LHN02,,,,,,,,,0.4918,,,,,
20020614,LHN02,,,,,,,,,0.4908,,,,,
20020617,LHN02,,,,,,,,,0.4985,,,,,
20020618,LHN02,,,,,,,,,0.507,,,,,
20020619,LHQ02,,,,,,,,,0.4838,,,,,
20020620,LHQ02,,,,,,,,,0.4918,,,,,
20020621,LHQ02,,,,,,,,,0.4833,,,,,
20020624,LHQ02,,,,,,,,,0.4818,,,,,
20020625,LHQ02,,,,,,,,,0.4683,,,,,
20020626,LHQ02,,,,,,,,,0.4643,,,,,
20020627,LHQ02,,,,,,,,,0.4635,,,,,
20020628,LHQ02,,,,,,,,,0.4673,,,,,
20020701,LHQ02,,,,,,,,,0.4873,,,,,
20020702,LHQ02,,,,,,,,,0.494,,,,,
20020703,LHQ02,,,,,,,,,0.4935,,,,,
20020705,LHQ02,,,,,,,,,0.5135,,,,,
20020708,LHQ02,,,,,,,,,0.5095,,,,,
20020709,LHQ02,,,,,,,,,0.4958,,,,,
20020710,LHQ02,,,,,,,,,0.5085,,,,,
20020711,LHQ02,,,,,,,,,0.5143,,,,,
20020712,LHQ02,,,,,,,,,0.5135,,,,,
20020715,LHQ02,,,,,,,,,0.524,,,,,
20020716,LHQ02,,,,,,,,,0.5085,,,,,
20020717,LHQ02,,,,,,,,,0.498,,,,,
20020718,LHQ02,,,,,,,,,0.513,,,,,
20020719,LHQ02,,,,,,,,,0.5068,,,,,
20020722,LHQ02,,,,,,,,,0.4983,,,,,
20020723,LHQ02,,,,,,,,,0.5028,,,,,
20020724,LHQ02,,,,,,,,,0.4985,,,,,
20020725,LHQ02,,,,,,,,,0.507,,,,,
20020726,LHQ02,,,,,,,,,0.508,,,,,
20020729,LHV02,,,,,,,,,0.4138,,,,,
20020730,LHV02,,,,,,,,,0.418,,,,,
20020731,LHV02,,,,,,,,,0.417,,,,,
20020801,LHV02,,,,,,,,,0.3978,,,,,
20020802,LHV02,,,,,,,,,0.39,,,,,
20020805,LHV02,,,,,,,,,0.3825,,,,,
20020806,LHV02,,,,,,,,,0.3848,,,,,
20020807,LHV02,,,,,,,,,0.3805,,,,,
20020808,LHV02,,,,,,,,,0.3905,,,,,
20020809,LHV02,,,,,,,,,0.3945,,,,,
20020812,LHV02,,,,,,,,,0.3765,,,,,
20020813,LHV02,,,,,,,,,0.3745,,,,,
20020814,LHV02,,,,,,,,,0.371,,,,,
20020815,LHV02,,,,,,,,,0.3678,,,,,
20020816,LHV02,,,,,,,,,0.3658,,,,,
20020819,LHV02,,,,,,,,,0.366,,,,,
20020820,LHV02,,,,,,,,,0.346,,,,,
20020821,LHV02,,,,,,,,,0.3488,,,,,
20020822,LHV02,,,,,,,,,0.35,,,,,
20020823,LHV02,,,,,,,,,0.3455,,,,,
20020826,LHV02,,,,,,,,,0.3263,,,,,
20020827,LHV02,,,,,,,,,0.3223,,,,,
20020828,LHV02,,,,,,,,,0.3023,,,,,
20020829,LHV02,,,,,,,,,0.3065,,,,,
20020830,LHV02,,,,,,,,,0.3088,,,,,
20020903,LHV02,,,,,,,,,0.3005,,,,,
20020904,LHV02,,,,,,,,,0.3183,,,,,
20020905,LHV02,,,,,,,,,0.327,,,,,
20020906,LHV02,,,,,,,,,0.337,,,,,
20020909,LHV02,,,,,,,,,0.3255,,,,,
20020910,LHV02,,,,,,,,,0.3455,,,,,
20020911,LHV02,,,,,,,,,0.3508,,,,,
20020912,LHV02,,,,,,,,,0.3525,,,,,
20020913,LHZ02,,,,,,,,,0.3803,,,,,
20020916,LHZ02,,,,,,,,,0.373,,,,,
20020917,LHZ02,,,,,,,,,0.3733,,,,,
20020918,LHZ02,,,,,,,,,0.3795,,,,,
20020919,LHZ02,,,,,,,,,0.3835,,,,,
20020920,LHZ02,,,,,,,,,0.3798,,,,,
20020923,LHZ02,,,,,,,,,0.3598,,,,,
20020924,LHZ02,,,,,,,,,0.3693,,,,,
20020925,LHZ02,,,,,,,,,0.385,,,,,
20020926,LHZ02,,,,,,,,,0.39,,,,,
20020927,LHZ02,,,,,,,,,0.3888,,,,,
20020930,LHZ02,,,,,,,,,0.4055,,,,,
20021001,LHZ02,,,,,,,,,0.3945,,,,,
20021002,LHZ02,,,,,,,,,0.407,,,,,
20021003,LHZ02,,,,,,,,,0.4083,,,,,
20021004,LHZ02,,,,,,,,,0.396,,,,,
20021007,LHZ02,,,,,,,,,0.3843,,,,,
20021008,LHZ02,,,,,,,,,0.4035,,,,,
20021009,LHZ02,,,,,,,,,0.405,,,,,
20021010,LHZ02,,,,,,,,,0.4095,,,,,
20021011,LHZ02,,,,,,,,,0.4025,,,,,
20021014,LHZ02,,,,,,,,,0.421,,,,,
20021015,LHZ02,,,,,,,,,0.4265,,,,,
20021016,LHZ02,,,,,,,,,0.4218,,,,,
20021017,LHZ02,,,,,,,,,0.4165,,,,,
20021018,LHZ02,,,,,,,,,0.4113,,,,,
20021021,LHZ02,,,,,,,,,0.4015,,,,,
20021022,LHZ02,,,,,,,,,0.4025,,,,,
20021023,LHZ02,,,,,,,,,0.4195,,,,,
20021024,LHZ02,,,,,,,,,0.4028,,,,,
20021025,LHZ02,,,,,,,,,0.406,,,,,
20021028,LHZ02,,,,,,,,,0.4125,,,,,
20021029,LHZ02,,,,,,,,,0.401,,,,,
20021030,LHZ02,,,,,,,,,0.421,,,,,
20021031,LHZ02,,,,,,,,,0.4313,,,,,
20021101,LHZ02,,,,,,,,,0.4318,,,,,
20021104,LHZ02,,,,,,,,,0.4305,,,,,
20021105,LHZ02,,,,,,,,,0.4483,,,,,
20021106,LHZ02,,,,,,,,,0.45,,,,,
20021107,LHZ02,,,,,,,,,0.4593,,,,,
20021108,LHZ02,,,,,,,,,0.459,,,,,
20021111,LHZ02,,,,,,,,,0.4683,,,,,
20021112,LHZ02,,,,,,,,,0.451,,,,,
20021113,LHZ02,,,,,,,,,0.4515,,,,,
20021114,LHZ02,,,,,,,,,0.446,,,,,
20021115,LHZ02,,,,,,,,,0.4575,,,,,
20021118,LHZ02,,,,,,,,,0.4428,,,,,
20021119,LHZ02,,,,,,,,,0.4563,,,,,
20021120,LHZ02,,,,,,,,,0.4603,,,,,
20021121,LHZ02,,,,,,,,,0.449,,,,,
20021122,LHZ02,,,,,,,,,0.4515,,,,,
20021125,LHZ02,,,,,,,,,0.452,,,,,
20021126,LHZ02,,,,,,,,,0.458,,,,,
20021127,LHZ02,,,,,,,,,0.4675,,,,,
20021129,LHZ02,,,,,,,,,0.4655,,,,,
20021202,LHG03,,,,,,,,,0.5433,,,,,
20021203,LHG03,,,,,,,,,0.547,,,,,
20021204,LHG03,,,,,,,,,0.5453,,,,,
20021205,LHG03,,,,,,,,,0.548,,,,,
20021206,LHG03,,,,,,,,,0.5333,,,,,
20021209,LHG03,,,,,,,,,0.5133,,,,,
20021210,LHG03,,,,,,,,,0.5045,,,,,
20021211,LHG03,,,,,,,,,0.5245,,,,,
20021212,LHG03,,,,,,,,,0.5198,,,,,
20021213,LHG03,,,,,,,,,0.5225,,,,,
20021216,LHG03,,,,,,,,,0.5183,,,,,
20021217,LHG03,,,,,,,,,0.5233,,,,,
20021218,LHG03,,,,,,,,,0.5123,,,,,
20021219,LHG03,,,,,,,,,0.519,,,,,
20021220,LHG03,,,,,,,,,0.518,,,,,
20021223,LHG03,,,,,,,,,0.5315,,,,,
20021226,LHG03,,,,,,,,,0.5398,,,,,
20021227,LHG03,,,,,,,,,0.535,,,,,
20021230,LHG03,,,,,,,,,0.5355,,,,,
20021231,LHG03,,,,,,,,,0.516,,,,,
20030102,LHG03,,,,,,,,,0.5183,,,,,
20030103,LHG03,,,,,,,,,0.5308,,,,,
20030106,LHG03,,,,,,,,,0.5178,,,,,
20030107,LHG03,,,,,,,,,0.5175,,,,,
20030108,LHG03,,,,,,,,,0.5213,,,,,
20030109,LHG03,,,,,,,,,0.5323,,,,,
20030110,LHG03,,,,,,,,,0.5275,,,,,
20030113,LHG03,,,,,,,,,0.5248,,,,,
20030114,LHG03,,,,,,,,,0.5283,,,,,
20030115,LHG03,,,,,,,,,0.5113,,,,,
20030116,LHG03,,,,,,,,,0.5183,,,,,
20030117,LHG03,,,,,,,,,0.5063,,,,,
20030121,LHG03,,,,,,,,,0.4965,,,,,
20030122,LHJ03,,,,,,,,,0.566,,,,,
20030123,LHJ03,,,,,,,,,0.5605,,,,,
20030124,LHJ03,,,,,,,,,0.564,,,,,
20030127,LHJ03,,,,,,,,,0.5515,,,,,
20030128,LHJ03,,,,,,,,,0.5515,,,,,
20030129,LHJ03,,,,,,,,,0.5695,,,,,
20030130,LHJ03,,,,,,,,,0.5653,,,,,
20030131,LHJ03,,,,,,,,,0.5685,,,,,
20030203,LHJ03,,,,,,,,,0.5505,,,,,
20030204,LHJ03,,,,,,,,,0.5395,,,,,
20030205,LHJ03,,,,,,,,,0.54,,,,,
20030206,LHJ03,,,,,,,,,0.536,,,,,
20030207,LHJ03,,,,,,,,,0.5378,,,,,
20030210,LHJ03,,,,,,,,,0.5488,,,,,
20030211,LHJ03,,,,,,,,,0.5428,,,,,
20030212,LHJ03,,,,,,,,,0.523,,,,,
20030213,LHJ03,,,,,,,,,0.5295,,,,,
20030214,LHJ03,,,,,,,,,0.5245,,,,,
20030218,LHJ03,,,,,,,,,0.5285,,,,,
20030219,LHJ03,,,,,,,,,0.5315,,,,,
20030220,LHJ03,,,,,,,,,0.5295,,,,,
20030221,LHJ03,,,,,,,,,0.5393,,,,,
20030224,LHJ03,,,,,,,,,0.5423,,,,,
20030225,LHJ03,,,,,,,,,0.533,,,,,
20030226,LHJ03,,,,,,,,,0.5395,,,,,
20030227,LHJ03,,,,,,,,,0.5328,,,,,
20030228,LHJ03,,,,,,,,,0.5455,,,,,
20030303,LHJ03,,,,,,,,,0.5438,,,,,
20030304,LHJ03,,,,,,,,,0.5315,,,,,
20030305,LHJ03,,,,,,,,,0.5263,,,,,
20030306,LHJ03,,,,,,,,,0.5188,,,,,
20030307,LHJ03,,,,,,,,,0.5193,,,,,
20030310,LHJ03,,,,,,,,,0.5163,,,,,
20030311,LHJ03,,,,,,,,,0.5233,,,,,
20030312,LHJ03,,,,,,,,,0.5265,,,,,
20030313,LHJ03,,,,,,,,,0.5265,,,,,
20030314,LHJ03,,,,,,,,,0.5293,,,,,
20030317,LHJ03,,,,,,,,,0.512,,,,,
20030318,LHJ03,,,,,,,,,0.5155,,,,,
20030319,LHJ03,,,,,,,,,0.531,,,,,
20030320,LHJ03,,,,,,,,,0.5288,,,,,
20030321,LHJ03,,,,,,,,,0.5255,,,,,
20030324,LHM03,,,,,,,,,0.5955,,,,,
20030325,LHM03,,,,,,,,,0.5878,,,,,
20030326,LHM03,,,,,,,,,0.5775,,,,,
20030327,LHM03,,,,,,,,,0.5758,,,,,
20030328,LHM03,,,,,,,,,0.5775,,,,,
20030331,LHM03,,,,,,,,,0.5835,,,,,
20030401,LHM03,,,,,,,,,0.5645,,,,,
20030402,LHM03,,,,,,,,,0.5835,,,,,
20030403,LHM03,,,,,,,,,0.5885,,,,,
20030404,LHM03,,,,,,,,,0.5975,,,,,
20030407,LHM03,,,,,,,,,0.5965,,,,,
20030408,LHM03,,,,,,,,,0.591,,,,,
20030409,LHM03,,,,,,,,,0.5858,,,,,
20030410,LHM03,,,,,,,,,0.5755,,,,,
20030411,LHM03,,,,,,,,,0.5833,,,,,
20030414,LHM03,,,,,,,,,0.5783,,,,,
20030415,LHM03,,,,,,,,,0.584,,,,,
20030416,LHM03,,,,,,,,,0.5828,,,,,
20030417,LHM03,,,,,,,,,0.5913,,,,,
20030421,LHM03,,,,,,,,,0.598,,,,,
20030422,LHM03,,,,,,,,,0.5955,,,,,
20030423,LHM03,,,,,,,,,0.6063,,,,,
20030424,LHM03,,,,,,,,,0.6148,,,,,
20030425,LHM03,,,,,,,,,0.6175,,,,,
20030428,LHM03,,,,,,,,,0.6228,,,,,
20030429,LHM03,,,,,,,,,0.6223,,,,,
20030430,LHM03,,,,,,,,,0.6278,,,,,
20030501,LHM03,,,,,,,,,0.6288,,,,,
20030502,LHM03,,,,,,,,,0.6455,,,,,
20030505,LHM03,,,,,,,,,0.6478,,,,,
20030506,LHM03,,,,,,,,,0.6433,,,,,
20030507,LHM03,,,,,,,,,0.6358,,,,,
20030508,LHM03,,,,,,,,,0.642,,,,,
20030509,LHM03,,,,,,,,,0.6523,,,,,
20030512,LHM03,,,,,,,,,0.6538,,,,,
20030513,LHM03,,,,,,,,,0.646,,,,,
20030514,LHM03,,,,,,,,,0.656,,,,,
20030515,LHM03,,,,,,,,,0.6503,,,,,
20030516,LHM03,,,,,,,,,0.6688,,,,,
20030519,LHM03,,,,,,,,,0.6705,,,,,
20030520,LHM03,,,,,,,,,0.662,,,,,
20030521,LHM03,,,,,,,,,0.6513,,,,,
20030522,LHM03,,,,,,,,,0.644,,,,,
20030523,LHM03,,,,,,,,,0.6343,,,,,
20030527,LHM03,,,,,,,,,0.6308,,,,,
20030528,LHM03,,,,,,,,,0.6408,,,,,
20030529,LHM03,,,,,,,,,0.6423,,,,,
20030530,LHM03,,,,,,,,,0.6485,,,,,
20030602,LHN03,,,,,,,,,0.6753,,,,,
20030603,LHN03,,,,,,,,,0.675,,,,,
20030604,LHN03,,,,,,,,,0.6833,,,,,
20030605,LHN03,,,,,,,,,0.6793,,,,,
20030606,LHN03,,,,,,,,,0.6835,,,,,
20030609,LHN03,,,,,,,,,0.6845,,,,,
20030610,LHN03,,,,,,,,,0.6825,,,,,
20030611,LHN03,,,,,,,,,0.6625,,,,,
20030612,LHN03,,,,,,,,,0.6605,,,,,
20030613,LHN03,,,,,,,,,0.6793,,,,,
20030616,LHQ03,,,,,,,,,0.6575,,,,,
20030617,LHQ03,,,,,,,,,0.6618,,,,,
20030618,LHQ03,,,,,,,,,0.676,,,,,
20030619,LHQ03,,,,,,,,,0.6625,,,,,
20030620,LHQ03,,,,,,,,,0.6568,,,,,
20030623,LHQ03,,,,,,,,,0.6515,,,,,
20030624,LHQ03,,,,,,,,,0.6528,,,,,
20030625,LHQ03,,,,,,,,,0.6563,,,,,
20030626,LHQ03,,,,,,,,,0.6503,,,,,
20030627,LHQ03,,,,,,,,,0.6555,,,,,
20030630,LHQ03,,,,,,,,,0.6398,,,,,
20030701,LHQ03,,,,,,,,,0.643,,,,,
20030702,LHQ03,,,,,,,,,0.6435,,,,,
20030703,LHQ03,,,,,,,,,0.659,,,,,
20030707,LHQ03,,,,,,,,,0.6673,,,,,
20030708,LHQ03,,,,,,,,,0.6585,,,,,
20030709,LHQ03,,,,,,,,,0.6513,,,,,
20030710,LHQ03,,,,,,,,,0.655,,,,,
20030711,LHQ03,,,,,,,,,0.6498,,,,,
20030714,LHQ03,,,,,,,,,0.6315,,,,,
20030715,LHQ03,,,,,,,,,0.6263,,,,,
20030716,LHQ03,,,,,,,,,0.627,,,,,
20030717,LHQ03,,,,,,,,,0.6233,,,,,
20030718,LHQ03,,,,,,,,,0.6188,,,,,
20030721,LHQ03,,,,,,,,,0.6118,,,,,
20030722,LHV03,,,,,,,,,0.5338,,,,,
20030723,LHV03,,,,,,,,,0.5243,,,,,
20030724,LHV03,,,,,,,,,0.5293,,,,,
20030725,LHV03,,,,,,,,,0.535,,,,,
20030728,LHV03,,,,,,,,,0.5205,,,,,
20030729,LHV03,,,,,,,,,0.5125,,,,,
20030730,LHV03,,,,,,,,,0.5133,,,,,
20030731,LHV03,,,,,,,,,0.513,,,,,
20030801,LHV03,,,,,,,,,0.5113,,,,,
20030804,LHV03,,,,,,,,,0.518,,,,,
20030805,LHV03,,,,,,,,,0.5233,,,,,
20030806,LHV03,,,,,,,,,0.5358,,,,,
20030807,LHV03,,,,,,,,,0.5355,,,,,
20030808,LHV03,,,,,,,,,0.5458,,,,,
20030811,LHV03,,,,,,,,,0.5423,,,,,
20030812,LHV03,,,,,,,,,0.5285,,,,,
20030813,LHV03,,,,,,,,,0.5308,,,,,
20030814,LHV03,,,,,,,,,0.5215,,,,,
20030815,LHV03,,,,,,,,,0.5165,,,,,
20030818,LHV03,,,,,,,,,0.5258,,,,,
20030819,LHV03,,,,,,,,,0.5343,,,,,
20030820,LHV03,,,,,,,,,0.5375,,,,,
20030821,LHV03,,,,,,,,,0.5293,,,,,
20030822,LHV03,,,,,,,,,0.5335,,,,,
20030825,LHV03,,,,,,,,,0.5385,,,,,
20030826,LHV03,,,,,,,,,0.5375,,,,,
20030827,LHV03,,,,,,,,,0.5435,,,,,
20030828,LHV03,,,,,,,,,0.542,,,,,
20030829,LHV03,,,,,,,,,0.5478,,,,,
20030902,LHV03,,,,,,,,,0.5518,,,,,
20030903,LHV03,,,,,,,,,0.5578,,,,,
20030904,LHV03,,,,,,,,,0.5608,,,,,
20030905,LHV03,,,,,,,,,0.578,,,,,
20030908,LHV03,,,,,,,,,0.5883,,,,,
20030909,LHV03,,,,,,,,,0.5855,,,,,
20030910,LHV03,,,,,,,,,0.5923,,,,,
20030911,LHV03,,,,,,,,,0.6038,,,,,
20030912,LHV03,,,,,,,,,0.584,,,,,
20030915,LHZ03,,,,,,,,,0.575,,,,,
20030916,LHZ03,,,,,,,,,0.568,,,,,
20030917,LHZ03,,,,,,,,,0.575,,,,,
20030918,LHZ03,,,,,,,,,0.5793,,,,,
20030919,LHZ03,,,,,,,,,0.5828,,,,,
20030922,LHZ03,,,,,,,,,0.5805,,,,,
20030923,LHZ03,,,,,,,,,0.5755,,,,,
20030924,LHZ03,,,,,,,,,0.5678,,,,,
20030925,LHZ03,,,,,,,,,0.571,,,,,
20030926,LHZ03,,,,,,,,,0.5585,,,,,
20030929,LHZ03,,,,,,,,,0.5385,,,,,
20030930,LHZ03,,,,,,,,,0.536,,,,,
20031001,LHZ03,,,,,,,,,0.5493,,,,,
20031002,LHZ03,,,,,,,,,0.547,,,,,
20031003,LHZ03,,,,,,,,,0.5433,,,,,
20031006,LHZ03,,,,,,,,,0.551,,,,,
20031007,LHZ03,,,,,,,,,0.5595,,,,,
20031008,LHZ03,,,,,,,,,0.5795,,,,,
20031009,LHZ03,,,,,,,,,0.5683,,,,,
20031010,LHZ03,,,,,,,,,0.583,,,,,
20031013,LHZ03,,,,,,,,,0.603,,,,,
20031014,LHZ03,,,,,,,,,0.5903,,,,,
20031015,LHZ03,,,,,,,,,0.6103,,,,,
20031016,LHZ03,,,,,,,,,0.5903,,,,,
20031017,LHZ03,,,,,,,,,0.5958,,,,,
20031020,LHZ03,,,,,,,,,0.5768,,,,,
20031021,LHZ03,,,,,,,,,0.5568,,,,,
20031022,LHZ03,,,,,,,,,0.5368,,,,,
20031023,LHZ03,,,,,,,,,0.5275,,,,,
20031024,LHZ03,,,,,,,,,0.5245,,,,,
20031027,LHZ03,,,,,,,,,0.5258,,,,,
20031028,LHZ03,,,,,,,,,0.5148,,,,,
20031029,LHZ03,,,,,,,,,0.5265,,,,,
20031030,LHZ03,,,,,,,,,0.5255,,,,,
20031031,LHZ03,,,,,,,,,0.5333,,,,,
20031103,LHZ03,,,,,,,,,0.5265,,,,,
20031104,LHZ03,,,,,,,,,0.5323,,,,,
20031105,LHZ03,,,,,,,,,0.5293,,,,,
20031106,LHZ03,,,,,,,,,0.5318,,,,,
20031107,LHZ03,,,,,,,,,0.5338,,,,,
20031110,LHZ03,,,,,,,,,0.5268,,,,,
20031111,LHZ03,,,,,,,,,0.5075,,,,,
20031112,LHZ03,,,,,,,,,0.5008,,,,,
20031113,LHZ03,,,,,,,,,0.5005,,,,,
20031114,LHZ03,,,,,,,,,0.5035,,,,,
20031117,LHZ03,,,,,,,,,0.5028,,,,,
20031118,LHZ03,,,,,,,,,0.507,,,,,
20031119,LHZ03,,,,,,,,,0.487,,,,,
20031120,LHG04,,,,,,,,,0.5425,,,,,
20031121,LHG04,,,,,,,,,0.5408,,,,,
20031124,LHG04,,,,,,,,,0.5355,,,,,
20031125,LHG04,,,,,,,,,0.5308,,,,,
20031126,LHG04,,,,,,,,,0.532,,,,,
20031128,LHG04,,,,,,,,,0.552,,,,,
20031201,LHG04,,,,,,,,,0.5665,,,,,
20031202,LHG04,,,,,,,,,0.5615,,,,,
20031203,LHG04,,,,,,,,,0.5435,,,,,
20031204,LHG04,,,,,,,,,0.5315,,,,,
20031205,LHG04,,,,,,,,,0.538,,,,,
20031208,LHG04,,,,,,,,,0.544,,,,,
20031209,LHG04,,,,,,,,,0.524,,,,,
20031210,LHG04,,,,,,,,,0.527,,,,,
20031211,LHG04,,,,,,,,,0.5325,,,,,
20031212,LHG04,,,,,,,,,0.5228,,,,,
20031215,LHG04,,,,,,,,,0.528,,,,,
20031216,LHG04,,,,,,,,,0.5175,,,,,
20031217,LHG04,,,,,,,,,0.5233,,,,,
20031218,LHG04,,,,,,,,,0.5145,,,,,
20031219,LHG04,,,,,,,,,0.533,,,,,
20031222,LHG04,,,,,,,,,0.5375,,,,,
20031223,LHG04,,,,,,,,,0.5308,,,,,
20031224,LHG04,,,,,,,,,0.512,,,,,
20031226,LHG04,,,,,,,,,0.532,,,,,
20031229,LHG04,,,,,,,,,0.5393,,,,,
20031230,LHG04,,,,,,,,,0.538,,,,,
20031231,LHG04,,,,,,,,,0.5343,,,,,
20040102,LHG04,,,,,,,,,0.5543,,,,,
20040105,LHG04,,,,,,,,,0.5595,,,,,
20040106,LHG04,,,,,,,,,0.5465,,,,,
20040107,LHG04,,,,,,,,,0.5493,,,,,
20040108,LHG04,,,,,,,,,0.5398,,,,,
20040109,LHG04,,,,,,,,,0.5375,,,,,
20040112,LHG04,,,,,,,,,0.5178,,,,,
20040113,LHG04,,,,,,,,,0.5243,,,,,
20040114,LHG04,,,,,,,,,0.532,,,,,
20040115,LHG04,,,,,,,,,0.538,,,,,
20040116,LHG04,,,,,,,,,0.5475,,,,,
20040120,LHG04,,,,,,,,,0.5528,,,,,
20040121,LHJ04,,,,,,,,,0.5775,,,,,
20040122,LHJ04,,,,,,,,,0.5668,,,,,
20040123,LHJ04,,,,,,,,,0.5695,,,,,
20040126,LHJ04,,,,,,,,,0.5635,,,,,
20040127,LHJ04,,,,,,,,,0.57,,,,,
20040128,LHJ04,,,,,,,,,0.5775,,,,,
20040129,LHJ04,,,,,,,,,0.5785,,,,,
20040130,LHJ04,,,,,,,,,0.592,,,,,
20040202,LHJ04,,,,,,,,,0.6,,,,,
20040203,LHJ04,,,,,,,,,0.5935,,,,,
20040204,LHJ04,,,,,,,,,0.5888,,,,,
20040205,LHJ04,,,,,,,,,0.6048,,,,,
20040206,LHJ04,,,,,,,,,0.6085,,,,,
20040209,LHJ04,,,,,,,,,0.6085,,,,,
20040210,LHJ04,,,,,,,,,0.5885,,,,,
20040211,LHJ04,,,,,,,,,0.6018,,,,,
20040212,LHJ04,,,,,,,,,0.5838,,,,,
20040213,LHJ04,,,,,,,,,0.587,,,,,
20040217,LHJ04,,,,,,,,,0.586,,,,,
20040218,LHJ04,,,,,,,,,0.5853,,,,,
20040219,LHJ04,,,,,,,,,0.597,,,,,
20040220,LHJ04,,,,,,,,,0.601,,,,,
20040223,LHJ04,,,,,,,,,0.6103,,,,,
20040224,LHJ04,,,,,,,,,0.6098,,,,,
20040225,LHJ04,,,,,,,,,0.6013,,,,,
20040226,LHJ04,,,,,,,,,0.6165,,,,,
20040227,LHJ04,,,,,,,,,0.6203,,,,,
20040301,LHJ04,,,,,,,,,0.623,,,,,
20040302,LHJ04,,,,,,,,,0.6283,,,,,
20040303,LHJ04,,,,,,,,,0.609,,,,,
20040304,LHJ04,,,,,,,,,0.6048,,,,,
20040305,LHJ04,,,,,,,,,0.6193,,,,,
20040308,LHJ04,,,,,,,,,0.612,,,,,
20040309,LHJ04,,,,,,,,,0.623,,,,,
20040310,LHJ04,,,,,,,,,0.6265,,,,,
20040311,LHJ04,,,,,,,,,0.6373,,,,,
20040312,LHJ04,,,,,,,,,0.6433,,,,,
20040315,LHJ04,,,,,,,,,0.6413,,,,,
20040316,LHJ04,,,,,,,,,0.653,,,,,
