"","Date","Lead.Contract","CL0","CL1","CL2","CL3","CL4","CL5"
"27","19900207","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"28","19900208","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"29","19900209","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"30","19900212","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"31","19900213","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"32","19900214","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"33","19900215","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"34","19900216","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"35","19900220","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"36","19900221","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"37","19900222","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"38","19900223","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"39","19900226","SIAH90.b01","SIAH90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01"
"40","19900227","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"41","19900228","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"42","19900301","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"43","19900302","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"44","19900305","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"45","19900306","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"46","19900307","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"47","19900308","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"48","19900309","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"49","19900312","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"50","19900313","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"51","19900314","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"52","19900315","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"53","19900316","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"54","19900319","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"55","19900320","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"56","19900321","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"57","19900322","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"58","19900323","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"59","19900326","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"60","19900327","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"61","19900328","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"62","19900329","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"63","19900330","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"64","19900402","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"65","19900403","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"66","19900404","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"67","19900405","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"68","19900406","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"69","19900409","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"70","19900410","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"71","19900411","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"72","19900412","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"73","19900416","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"74","19900417","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"75","19900418","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"76","19900419","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"77","19900420","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"78","19900423","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"79","19900424","SIAK90.b01","SIAK90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01"
"80","19900425","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"81","19900426","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"82","19900427","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"83","19900430","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"84","19900501","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"85","19900502","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"86","19900503","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"87","19900504","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"88","19900507","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"89","19900508","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"90","19900509","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"91","19900510","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"92","19900511","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"93","19900514","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"94","19900515","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"95","19900516","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"96","19900517","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"97","19900518","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"98","19900521","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"99","19900522","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"100","19900523","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"101","19900524","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"102","19900525","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"103","19900529","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"104","19900530","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"105","19900531","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"106","19900601","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"107","19900604","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"108","19900605","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"109","19900606","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"110","19900607","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"111","19900608","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"112","19900611","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"113","19900612","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"114","19900613","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"115","19900614","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"116","19900615","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"117","19900618","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"118","19900619","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"119","19900620","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"120","19900621","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"121","19900622","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"122","19900625","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"123","19900626","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"124","19900627","SIAN90.b01","SIAN90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01"
"125","19900628","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"126","19900629","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"127","19900702","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"128","19900703","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"129","19900705","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"130","19900706","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"131","19900709","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"132","19900710","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"133","19900711","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"134","19900712","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"135","19900713","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"136","19900716","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"137","19900717","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"138","19900718","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"139","19900719","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"140","19900720","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"141","19900723","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"142","19900724","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"143","19900725","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"144","19900726","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"145","19900727","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"146","19900730","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"147","19900731","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"148","19900801","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"149","19900802","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"150","19900803","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"151","19900806","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"152","19900807","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"153","19900808","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"154","19900809","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"155","19900810","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"156","19900813","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"157","19900814","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"158","19900815","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"159","19900816","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"160","19900817","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"161","19900820","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"162","19900821","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"163","19900822","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"164","19900823","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"165","19900824","SIAU90.b01","SIAU90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01"
"166","19900827","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"167","19900828","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"168","19900829","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"169","19900830","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"170","19900831","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"171","19900904","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"172","19900905","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"173","19900906","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"174","19900907","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"175","19900910","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"176","19900911","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"177","19900912","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"178","19900913","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"179","19900914","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"180","19900917","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"181","19900918","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"182","19900919","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"183","19900920","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"184","19900921","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"185","19900924","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"186","19900925","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"187","19900926","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"188","19900927","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"189","19900928","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"190","19901001","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"191","19901002","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
"192","19901003","SIAZ90.b01","SIAZ90.b01","SIAH91.b01","SIAK91.b01","SIAN91.b01","SIAU91.b01","SIAZ91.b01"
